x,y,times
380.4822998046875,270.48529052734375,52.9
379.5099487304687,269.8803405761719,52.93
380.4081115722656,268.51690673828125,52.953
380.1241709391276,269.00379943847656,52.986
380.0775095621745,268.8047739664714,53.032
380.19565836588544,268.67735799153644,53.064
380.1589813232422,268.85906473795575,53.103
380.2319030761719,269.14109802246094,53.138
380.2385711669922,269.58665466308594,53.165
380.28992716471356,269.8552500406901,53.204
380.37803141276044,270.0135803222656,53.238
380.49449666341144,270.1929524739583,53.278
380.7133483886719,270.3026631673177,53.317
380.9092559814453,270.3015645345052,53.344
381.27904256184894,270.15892537434894,53.379
381.62803649902344,270.0724283854167,53.406
381.8683115641276,270.0471649169922,53.446
382.1445668538411,270.056401570638,53.483
382.1896514892578,270.0481669108073,53.514
382.3878987630208,270.078862508138,53.553
382.3388315836589,270.15673828125,53.585
382.2615610758464,270.15748596191406,53.615
382.2584940592448,270.1209462483724,53.66
382.13292439778644,269.969965616862,53.689
382.2290344238281,269.8673502604167,53.723
382.05103556315106,269.7583414713542,53.758
381.98460388183594,269.6202646891276,53.793
381.98389689127606,269.582280476888,53.826
381.8891245524089,269.51556905110675,53.858
381.78180440266925,269.6007436116536,53.893
381.667724609375,269.64890543619794,53.932
381.6991831461589,269.62872314453125,53.974
381.8219401041667,269.62192789713544,53.996
381.85768636067706,269.62230428059894,54.03
381.9273986816406,269.7094421386719,54.064
382.1851501464844,269.62757364908856,54.104
382.4138641357422,269.5484212239583,54.135
382.51654052734375,269.49737548828125,54.171
382.4876302083333,269.4791514078776,54.205
382.58619181315106,269.41212972005206,54.238
382.7234293619792,269.28013102213544,54.274
382.7392272949219,269.25103251139325,54.309
382.6429494222005,269.1556447347005,54.34
382.6571350097656,269.12624104817706,54.376
382.6820068359375,269.0298309326172,54.411
382.669916788737,268.9545186360677,54.446
382.5574696858724,268.9471130371094,54.482
382.5535634358724,268.9374237060547,54.518
382.6435546875,269.0036112467448,54.554
382.6815236409505,269.0574595133464,54.589
382.7687479654948,269.14886474609375,54.621
382.6541748046875,269.19024149576825,54.65
382.66065470377606,269.14446512858075,54.689
382.7027994791667,269.1176503499349,54.719
382.7337392171224,269.0998992919922,54.752
382.76926676432294,269.08807881673175,54.779
382.56960042317706,268.9592590332031,54.825
382.84625752766925,268.9366963704427,54.86
382.86717732747394,269.0256805419922,54.895
382.7787221272786,269.2951354980469,54.929
382.65082295735675,269.6287892659505,54.965
382.2721354166667,270.22779846191406,55.0
381.55222574869794,271.4305470784505,55.034
380.48321533203125,272.6672058105469,55.065
379.6590627034505,273.94749450683594,55.099
378.812255859375,275.2749430338542,55.135
377.5923207600911,277.0218048095703,55.169
