,x,y
1642,377.5892333984375,223.9013671875
1643,382.9264221191406,224.44325256347656
1644,387.5401916503906,224.3142242431641
1645,390.3701171875,223.65744018554688
1646,388.0466003417969,222.79953002929688
1647,386.6665344238281,221.8746795654297
1648,384.1686096191406,219.27249145507812
1649,382.4900207519531,216.4652404785156
1650,381.9758911132813,212.06675720214844
1651,382.94775390625,207.23204040527344
1652,386.9667053222656,205.057373046875
1653,393.697265625,205.2126007080078
1654,397.2969970703125,205.22425842285156
1655,399.2369079589844,205.21278381347656
1657,400.85107421875,201.1985321044922
1659,395.23577880859375,198.14662170410156
1660,390.0033264160156,196.94094848632812
1661,386.4007873535156,194.0052795410156
1662,388.0697021484375,189.7803649902344
1663,392.1063232421875,188.5055389404297
1664,395.2325134277344,188.37583923339844
1665,396.4554748535156,189.76853942871097
1666,397.3532104492187,191.74465942382812
1667,396.6873168945313,192.34019470214844
1668,396.745849609375,192.3612365722656
1669,398.0923156738281,192.55880737304688
1670,396.4989929199219,192.19906616210935
1671,395.6628723144531,193.36520385742188
1672,398.18603515625,193.2669982910156
1673,398.64703369140625,192.5406188964844
1674,398.939453125,190.88232421875
1675,399.3374328613281,189.40414428710935
1676,400.2198486328125,189.57469177246097
1677,400.1886596679687,189.12612915039065
1678,399.1191711425781,188.0479736328125
1679,399.2082214355469,185.600341796875
1682,391.9790954589844,184.3156890869141
1683,394.4319458007813,182.52951049804688
1685,398.67767333984375,181.14614868164065
1686,399.8982238769531,182.17413330078125
1687,400.3155212402344,181.8590545654297
1688,400.0632629394531,181.1018524169922
1689,399.6831970214844,180.10775756835938
1690,399.4558715820313,179.23135375976562
1691,397.8330993652344,179.1086883544922
1692,394.1718444824219,178.91030883789062
1693,392.256591796875,179.11859130859375
1694,391.5935363769531,179.89498901367188
1695,391.8006591796875,181.6472015380859
1698,385.63909912109375,185.77346801757812
1699,383.1898498535156,186.16876220703125
1700,379.2124328613281,189.43435668945312
1701,377.0333862304687,190.80221557617188
1702,374.2525634765625,192.95884704589844
1704,375.044921875,195.53504943847656
1705,377.1031799316406,195.5917205810547
1706,379.6848449707031,194.68020629882812
1707,383.3896789550781,195.03363037109375
1708,387.186279296875,195.0114898681641
1709,388.2625122070313,195.7900390625
1710,387.5805358886719,196.2510681152344
1711,387.3998718261719,197.3042907714844
1712,389.9976806640625,199.67478942871097
1713,392.8892517089844,200.46755981445312
1714,398.46923828125,202.354248046875
1715,402.8897399902344,205.28469848632812
1716,404.59515380859375,206.87542724609375
1717,407.0237121582031,209.0833740234375
1718,409.6662902832031,210.6704864501953
1719,410.8650817871094,212.16407775878903
1720,411.78717041015625,214.06008911132812
1721,414.5720825195313,215.67535400390625
1722,417.787353515625,218.13064575195312
1723,421.1051635742187,221.3899688720703
1724,423.4879455566406,224.5399475097656
1725,423.7361145019531,227.9272003173828
1726,422.5554504394531,230.06036376953125
1727,420.9350280761719,230.14320373535156
1728,419.5706481933594,229.52830505371097
1729,419.7774658203125,228.81802368164065
1730,421.8336791992187,229.0728759765625
1731,421.9148864746094,229.6527404785156
1732,422.0968627929687,230.5225067138672
1733,422.025146484375,232.05807495117188
1734,421.8726501464844,233.5828399658203
1735,423.7936706542969,235.10093688964844
1736,424.7429504394531,236.62869262695312
1737,423.8055114746094,237.82321166992188
1738,423.4873962402344,239.744873046875
1739,423.4473876953125,239.9350128173828
1740,423.5706787109375,239.73963928222656
1741,425.394287109375,241.50523376464844
1742,427.9137573242187,244.66661071777344
1743,429.76214599609375,246.6226501464844
1744,430.2916870117187,248.64059448242188
1745,432.1446533203125,251.6148223876953
1746,433.2239685058594,253.7247772216797
1748,436.2655334472656,256.7864990234375
1749,439.07855224609375,257.7657165527344
1750,439.80023193359375,257.5335693359375
1751,441.0853576660156,257.4992370605469
1752,441.2021789550781,260.15301513671875
1753,444.25732421875,264.1631164550781
1754,447.1334533691406,268.0469665527344
1755,449.0207824707031,274.91058349609375
1756,452.2605285644531,281.2668762207031
1757,453.2779541015625,282.3760070800781
1758,454.4554138183594,282.2974548339844
1759,458.1427001953125,284.06072998046875
1760,459.3976135253906,285.17364501953125
1761,460.8465270996094,287.4540710449219
1762,460.8537292480469,290.2014465332031
1763,465.6178588867187,289.7537536621094
1764,462.9118041992187,295.3423156738281
1765,462.8918762207031,297.6884460449219
1766,463.52008056640625,298.6622619628906
1767,465.082275390625,304.4693908691406
1771,468.0162048339844,311.3050842285156
1773,470.0386962890625,311.78057861328125
1774,470.6329345703125,313.11181640625
1775,471.2742919921875,310.8583984375
1776,471.54791259765625,309.93707275390625
1777,470.9308776855469,309.860107421875
1778,471.10748291015625,311.59783935546875
1779,470.6349792480469,312.7270202636719
1780,468.7025146484375,312.72344970703125
1781,468.5968627929687,313.90350341796875
1782,471.0448913574219,315.40753173828125
1783,474.9163208007813,317.0079345703125
1784,479.2420959472656,316.85809326171875
1785,478.79583740234375,314.7395324707031
1786,477.2511596679687,311.9241027832031
1787,479.1165466308594,312.3267517089844
1788,483.8031005859375,312.8198547363281
1789,486.9712829589844,312.5308532714844
1790,487.3102416992187,311.573486328125
1791,487.0422973632813,311.4371337890625
1792,488.4209899902344,312.0257263183594
1793,493.2383728027344,312.7970275878906
1794,495.8338623046875,312.5230712890625
1795,495.2874145507813,309.7723083496094
1796,494.599609375,306.0862731933594
1797,496.4888610839844,304.0576171875
1798,502.1842651367187,305.8801574707031
1799,505.5287780761719,305.9034118652344
1800,504.4623718261719,304.6999206542969
1801,503.3538208007813,301.32952880859375
1802,500.7312622070313,298.89849853515625
1803,500.4242248535156,297.11456298828125
1804,503.47796630859375,296.8717346191406
1805,504.3277893066406,296.3581848144531
1806,503.4250183105469,295.5213317871094
1807,501.6375122070313,293.63623046875
1808,498.6541137695313,289.1958923339844
1809,497.7928161621094,286.0188903808594
1810,497.3730163574219,282.6310729980469
1811,500.15179443359375,280.07598876953125
1812,504.1136779785156,280.08160400390625
1813,506.8416137695313,279.6744384765625
1814,508.510986328125,279.8470458984375
1815,509.8048706054687,277.70721435546875
1816,509.5158996582031,275.5168151855469
1817,509.5022888183594,274.10369873046875
1818,510.5994873046875,273.0264587402344
1819,513.985107421875,272.20159912109375
1820,516.5191040039062,272.1770935058594
1821,518.8890991210938,273.2208557128906
1822,519.8511352539062,274.64996337890625
1823,520.1316528320312,273.84222412109375
1824,520.4867553710938,272.4539489746094
1825,521.7158203125,271.6453857421875
1826,521.9108276367188,269.2458190917969
