x,y,times
346.5997314453125,248.774658203125,2155.3213333333333
346.6803283691406,250.19760131835935,2155.3564333333334
346.8285217285156,249.74234008789065,2155.3917
346.51190185546875,247.69588979085287,2155.4271
346.4980824788411,246.53271484375,2155.4612666666667
346.3947245279948,245.18347930908203,2155.4913
346.3531748453776,244.01863861083984,2155.5264
346.4524230957031,243.24075571695963,2155.5615666666667
346.5820668538411,243.0469233194987,2155.597
346.58884684244794,243.28797149658203,2155.6320333333333
346.66123453776044,243.79423014322916,2155.6671
346.8182373046875,244.20977783203125,2155.7011333333335
346.92124938964844,244.686159769694,2155.7362333333335
347.0205535888672,245.24597676595053,2155.7717
347.13872782389325,245.68777720133463,2155.8017
347.2498830159505,246.06649780273438,2155.8368
347.5424448649089,246.61441040039062,2155.8712666666665
347.8850453694661,247.26958465576172,2155.9063
348.1676279703776,247.7115046183268,2155.9416333333334
348.3793538411458,247.971560160319,2155.9763
348.7541097005208,248.28897603352866,2156.0118666666667
348.9700113932292,248.7212905883789,2156.0471333333335
348.95787048339844,249.34708658854166,2156.0814333333333
348.96678670247394,250.14269510904947,2156.1167666666665
348.9479217529297,251.01121266682944,2156.1469
348.96306864420575,252.0519587198893,2156.1813
348.9573059082031,253.35531107584634,2156.2165666666665
349.1644541422526,254.7176717122396,2156.2517666666668
349.5220082600911,256.04141489664715,2156.2869666666666
349.7692006429036,257.3442103068034,2156.321233333333
350.00197347005206,258.6386133829753,2156.3563
350.14658610026044,259.72751871744794,2156.3913666666667
350.1581217447917,260.5209452311198,2156.4268333333334
350.14458719889325,261.114995320638,2156.4621666666667
350.06371053059894,261.31847127278644,2156.4919
349.9489034016927,261.0236511230469,2156.526733333333
349.98975626627606,260.6366882324219,2156.561833333333
350.1116638183594,260.1389923095703,2156.5971
350.2701161702474,259.5245310465495,2156.6320333333333
350.35080973307294,258.8273620605469,2156.667233333333
350.42261759440106,258.0116729736328,2156.702133333333
350.9394938151042,257.45843505859375,2156.7373333333335
351.31647237141925,256.76366933186847,2156.7723
351.5801493326823,255.8505121866862,2156.802133333333
351.3492736816406,254.41061655680338,2156.8373666666666
351.12439982096356,252.66310373942056,2156.8728
350.93718973795575,251.05567932128906,2156.9083666666666
350.3470865885417,249.38946024576822,2156.9425333333334
349.6298522949219,247.80408986409506,2156.9778
348.9272969563802,246.36060587565103,2157.013466666667
348.865971883138,245.48475138346353,2157.047633333333
348.692133585612,244.74939473470053,2157.082966666667
348.3301289876302,243.8609135945638,2157.1175
348.0316975911458,242.74502817789713,2157.1477666666665
347.9808400472005,241.4579111735026,2157.1831
348.1192118326823,240.26102701822916,2157.2176
348.03143310546875,239.01813507080078,2157.2527666666665
348.0581512451172,237.7933832804362,2157.2879666666668
348.2384287516276,236.52366638183594,2157.3229666666666
348.4822947184245,235.54134623209634,2157.3571
348.69219462076825,234.82469685872397,2157.3924
348.69202677408856,234.33466339111328,2157.4278
348.6588948567708,233.96724700927734,2157.458
348.59429931640625,233.86575317382812,2157.4924
348.5333557128906,234.09601593017578,2157.5279666666665
348.40317789713544,234.46761322021484,2157.562266666667
348.17539978027344,235.0896733601888,2157.5978
347.9015858968099,235.61959584554037,2157.6322666666665
347.6523946126302,236.04026794433594,2157.6677666666665
347.4218444824219,236.59144083658853,2157.7031
347.11048889160156,237.2711385091146,2157.7373333333335
346.69432576497394,237.91461181640625,2157.7726333333335
346.33075459798175,238.28624471028647,2157.8078666666665
346.1051991780599,238.53152720133463,2157.8423
346.0683339436849,238.89215596516928,2157.8725
346.08202107747394,239.31912994384766,2157.9077
346.0345204671224,239.97318522135416,2157.942466666667
346.0962422688802,240.8598429361979,2157.9778
346.09422302246094,241.8079605102539,2158.0125666666668
346.1817982991536,242.91158294677734,2158.0481666666665
346.18309020996094,244.2564926147461,2158.0824
346.10492451985675,245.54669952392578,2158.1174666666666
346.0975087483724,246.44132232666016,2158.1525333333334
346.06549580891925,247.03824361165366,2158.1826333333333
346.14576212565106,247.59506225585938,2158.2179666666666
346.1843668619792,248.05774434407553,2158.252
346.17344156901044,248.0124740600586,2158.2871
346.0867106119792,247.51693725585938,2158.3223
346.0394236246745,246.98837025960287,2158.3577666666665
346.0052235921224,246.47115071614584,2158.3931
345.94630940755206,245.98543294270834,2158.4276666666665
345.8895619710286,245.31937154134116,2158.462
345.8873341878255,244.61972045898438,2158.4978333333333
346.0165100097656,244.03297678629556,2158.5336
346.2069091796875,243.5408477783203,2158.562966666667
346.5052235921224,243.15538533528647,2158.5981666666667
346.7455342610677,242.73742167154947,2158.6320333333333
346.8494873046875,242.2975591023763,2158.667233333333
346.89784749348956,241.9443562825521,2158.7024
347.06114705403644,241.61339060465494,2158.7375
347.21824137369794,241.17365264892578,2158.7726
347.1295572916667,240.4928741455078,2158.8078666666665
347.0049743652344,239.63666534423828,2158.8424333333332
347.08258056640625,239.0411148071289,2158.8727
347.2594960530599,238.56177520751953,2158.9079333333334
347.34568277994794,238.07748413085938,2158.9425
347.4134877522786,237.6919962565104,2158.9779
347.5977274576823,237.28916676839194,2159.0124333333333
347.9190724690755,236.89247131347656,2159.047633333333
348.1936340332031,236.28650665283203,2159.082966666667
348.41095479329425,235.5975570678711,2159.1172333333334
348.5969492594401,234.94029490152994,2159.1524
348.7122853597005,234.1579615275065,2159.1875333333332
348.8380126953125,233.4719467163086,2159.2177
348.9878641764323,232.99088033040366,2159.2526666666668
349.21177673339844,232.8684107462565,2159.2879
349.32005818684894,233.3157730102539,2159.323066666667
349.4612274169922,234.13746643066406,2159.357266666667
349.38014221191406,235.136355082194,2159.3923666666665
349.269282023112,236.29539998372397,2159.428033333333
349.03660074869794,237.66807556152344,2159.462266666667
348.5653839111328,239.11211395263672,2159.4972
348.1092173258464,240.25872039794922,2159.5323
347.7124532063802,241.22450510660806,2159.5671666666667
347.5032958984375,242.27601877848306,2159.6022
347.28204345703125,243.4537124633789,2159.6324
347.2694956461589,244.69403330485025,2159.6674666666668
347.24310302734375,245.76369984944662,2159.7023
347.25880432128906,246.91219584147134,2159.7375
347.4842834472656,248.30608876546225,2159.7726
347.7967987060547,249.75912475585938,2159.8078666666665
347.98724365234375,251.08922322591147,2159.8422666666665
347.8668670654297,252.43850962320963,2159.8775
347.99367268880206,253.76140340169272,2159.9127
348.23822021484375,255.0049794514974,2159.9429666666665
348.2708435058594,256.0863087972005,2159.9776666666667
348.18206787109375,256.9833246866862,2160.012833333333
348.21156819661456,257.7879333496094,2160.0471333333335
348.4707438151042,258.41258748372394,2160.0823666666665
348.7580108642578,259.21600341796875,2160.1175
349.06085205078125,259.99696858723956,2160.1528
349.31396484375,260.6692810058594,2160.1881333333336
349.63230895996094,261.1771748860677,2160.222333333333
349.94602966308594,261.63573201497394,2160.2577
350.1962636311849,261.9999237060547,2160.2878666666666
350.3911387125651,262.1821746826172,2160.3229333333334
350.6419982910156,262.31980387369794,2160.357233333333
350.8727518717448,262.4055531819661,2160.3926666666666
350.88617451985675,262.5485026041667,2160.428033333333
350.9921569824219,262.64283243815106,2160.4624
351.03436279296875,262.6812337239583,2160.4977
350.9886830647786,262.71164957682294,2160.5329666666667
