,rat,day,trial_type,perf_change
799,BP11,41,3,-8.444444444444443
800,BP11,42,3,37.77777777777777
801,BP11,43,3,-8.717948717948715
802,BP11,44,3,6.293706293706293
803,BP11,45,3,0.0
804,BP11,46,3,-27.751196172248804
805,BP11,47,3,33.811802232854866
806,BP11,48,3,-18.3982683982684
807,BP11,49,3,-6.157635467980299
808,BP11,50,3,0.31347962382446326
809,BP11,51,3,-22.727272727272734
810,BP11,52,3,0.0
811,BP11,24,4,53.785714285714285
812,BP11,25,4,4.805194805194809
813,BP11,26,4,-6.459330143540676
814,BP11,27,4,23.368421052631582
815,BP11,28,4,-20.444444444444443
816,BP11,30,4,36.1111111111111
817,BP11,31,4,-8.333333333333314
818,BP11,32,4,-4.761904761904773
819,BP11,33,4,15.873015873015873
820,BP11,34,4,-27.777777777777786
821,BP11,35,4,27.450980392156865
822,BP11,36,4,-44.11764705882352
823,BP11,37,4,7.142857142857139
824,BP11,38,4,25.615763546798036
825,BP11,39,4,-5.83554376657824
826,BP11,40,4,8.076923076923066
827,BP11,41,4,-0.3846153846153868
828,BP11,42,4,15.384615384615387
829,BP11,43,4,-100.0
830,BP11,44,4,100.0
831,BP11,45,4,-100.0
832,BP11,46,4,91.66666666666666
833,BP11,47,4,8.333333333333343
834,BP11,48,4,-11.111111111111114
835,BP11,49,4,11.111111111111114
836,BP11,50,4,-4.761904761904773
837,BP11,51,4,4.761904761904773
838,BP11,52,4,-13.333333333333329
839,BP13,1,1,24.5
840,BP13,2,1,12.5
841,BP13,3,1,62.5
842,BP13,4,1,-7.142857142857139
843,BP13,5,1,7.142857142857139
844,BP13,6,1,0.0
845,BP13,7,1,-14.285714285714292
846,BP13,8,1,9.285714285714292
847,BP13,9,1,-12.241379310344826
848,BP13,10,1,13.395225464190986
849,BP13,11,1,3.8461538461538396
850,BP13,12,1,0.0
851,BP13,13,1,0.0
852,BP13,14,1,0.0
853,BP13,15,1,0.0
854,BP13,16,1,0.0
855,BP13,17,1,0.0
856,BP13,18,1,0.0
857,BP13,19,1,0.0
858,BP13,20,1,0.0
859,BP13,21,1,0.0
860,BP13,22,1,0.0
861,BP13,23,1,0.0
862,BP13,24,1,0.0
863,BP13,25,1,-14.285714285714292
864,BP13,26,1,14.285714285714292
865,BP13,27,1,0.0
866,BP13,28,1,0.0
867,BP13,29,1,0.0
868,BP13,30,1,-7.692307692307693
869,BP13,1,2,62.0
870,BP13,2,2,8.92857142857143
871,BP13,3,2,6.349206349206355
872,BP13,4,2,2.2222222222222143
873,BP13,5,2,-16.0
874,BP13,6,2,4.181818181818173
875,BP13,7,2,-7.0707070707070585
876,BP13,8,2,17.836257309941516
877,BP13,9,2,-14.661654135338338
878,BP13,10,2,20.32967032967032
879,BP13,11,2,-1.758241758241752
880,BP13,12,2,-4.478764478764489
881,BP13,13,2,13.288288288288285
882,BP13,14,2,8.333333333333343
883,BP13,15,2,-12.5
884,BP13,16,2,5.357142857142861
885,BP13,17,2,-6.493506493506501
886,BP13,18,2,10.06493506493507
887,BP13,19,2,3.5714285714285694
888,BP13,20,2,-7.692307692307693
889,BP13,21,2,2.429149797570844
890,BP13,22,2,5.26315789473685
891,BP13,23,2,-8.333333333333343
892,BP13,24,2,2.4509803921568647
893,BP13,25,2,-22.68907563025209
894,BP13,26,2,17.460317460317455
895,BP13,27,2,-13.888888888888886
896,BP13,28,2,8.333333333333343
897,BP13,29,2,10.784313725490179
898,BP13,30,2,-8.403361344537814
899,BP13,15,3,43.25
900,BP13,16,3,31.25
901,BP13,17,3,12.096774193548384
902,BP13,18,3,-4.9539170506912455
903,BP13,19,3,-20.6043956043956
904,BP13,20,3,-20.7977207977208
905,BP13,21,3,20.12882447665057
906,BP13,22,3,2.7667984189723214
907,BP13,23,3,22.727272727272727
908,BP13,24,3,-14.93506493506493
909,BP13,25,3,9.523809523809518
910,BP13,26,3,-23.260073260073263
911,BP13,27,3,11.53846153846154
912,BP13,28,3,-1.2307692307692264
913,BP13,29,3,12.0
914,BP13,30,3,-2.2222222222222143
915,BP13,19,4,91.8076923076923
916,BP13,20,4,-0.20242914979756677
917,BP13,21,4,-0.10526315789473983
918,BP13,22,4,-13.42857142857143
919,BP13,23,4,6.043956043956044
920,BP13,24,4,10.121457489878537
921,BP13,25,4,-19.73684210526315
922,BP13,26,4,9.210526315789465
923,BP13,27,4,8.097165991902841
924,BP13,28,4,-3.418803418803421
925,BP13,29,4,5.228758169934636
926,BP13,30,4,-1.8099547511312153
927,BP14,1,1,99.5
928,BP14,2,1,0.0
929,BP14,3,1,0.0
930,BP14,4,1,0.0
931,BP14,5,1,-5.882352941176478
932,BP14,6,1,-1.8099547511312153
933,BP14,7,1,-4.807692307692307
934,BP14,8,1,12.5
935,BP14,9,1,-16.666666666666657
936,BP14,10,1,16.666666666666657
937,BP14,11,1,0.0
938,BP14,12,1,0.0
939,BP14,13,1,0.0
940,BP14,14,1,0.0
941,BP14,15,1,0.0
942,BP14,16,1,0.0
943,BP14,17,1,0.0
944,BP14,18,1,0.0
945,BP14,19,1,0.0
946,BP14,20,1,0.0
947,BP14,21,1,0.0
948,BP14,1,2,19.5
949,BP14,2,2,0.0
950,BP14,3,2,42.5
951,BP14,4,2,27.97619047619048
952,BP14,5,2,-20.105820105820115
953,BP14,6,2,-3.7037037037037095
954,BP14,7,2,0.0
955,BP14,8,2,10.752688172043023
956,BP14,9,2,-20.27649769585254
957,BP14,10,2,12.857142857142861
958,BP14,11,2,-10.0
959,BP14,12,2,18.57142857142857
960,BP14,13,2,4.761904761904773
961,BP14,14,2,-3.333333333333343
962,BP14,15,2,-80.0
963,BP14,16,2,66.66666666666666
964,BP14,17,2,24.24242424242425
965,BP14,18,2,-1.4354066985645915
966,BP14,19,2,-14.473684210526315
967,BP14,20,2,25.0
968,BP14,21,2,-50.0
969,BP14,14,3,66.16666666666666
970,BP14,15,3,-16.666666666666657
971,BP14,19,3,-12.5
972,BP14,20,3,22.5
973,BP14,21,3,-20.0
974,BP15,1,1,91.8076923076923
975,BP15,2,1,3.6923076923076934
976,BP15,3,1,4.0
977,BP15,4,1,-13.333333333333329
978,BP15,5,1,10.107526881720432
979,BP15,6,1,-17.228739002932556
980,BP15,7,1,20.454545454545453
981,BP15,8,1,-6.896551724137936
982,BP15,9,1,-10.494752623688157
983,BP15,10,1,4.34782608695653
984,BP15,11,1,4.71014492753622
985,BP15,12,1,-4.166666666666657
986,BP15,13,1,-1.7857142857142918
987,BP15,14,1,-0.7142857142857082
988,BP15,15,1,1.9565217391304373
989,BP15,16,1,3.5196687370600444
990,BP15,17,1,-10.476190476190482
991,BP15,18,1,20.0
992,BP15,19,1,-43.47826086956522
993,BP15,20,1,32.951945080091534
994,BP15,21,1,-11.212814645308924
995,BP15,22,1,16.47597254004576
996,BP15,23,1,-9.55165692007796
997,BP15,24,1,14.81481481481481
998,BP15,25,1,0.0
999,BP15,26,1,0.0
1000,BP15,27,1,0.0
1001,BP15,1,2,46.868421052631575
1002,BP15,2,2,32.631578947368425
1003,BP15,3,2,11.666666666666657
1004,BP15,4,2,-19.87179487179486
1005,BP15,5,2,-7.509157509157504
1006,BP15,6,2,20.32967032967032
1007,BP15,7,2,-0.894454382826467
1008,BP15,8,2,4.157857646229729
1009,BP15,9,2,12.121212121212125
1010,BP15,10,2,0.0
1011,BP15,11,2,-8.695652173913047
1012,BP15,12,2,1.2882447665056418
1013,BP15,13,2,7.407407407407405
1014,BP15,14,2,-9.090909090909093
1015,BP15,15,2,0.3952569169960469
1016,BP15,16,2,-1.8306636155606384
1017,BP15,17,2,-16.74641148325358
1018,BP15,18,2,9.090909090909093
1019,BP15,19,2,2.3923444976076382
1020,BP15,20,2,-10.13645224171539
1021,BP15,21,2,-4.508856682769732
1022,BP15,22,2,16.798418972332016
1023,BP15,23,2,-6.36363636363636
1024,BP15,24,2,0.0
1025,BP15,25,2,8.888888888888886
1026,BP15,26,2,5.228758169934636
1027,BP15,27,2,-9.502262443438909
1028,BP15,9,3,62.83333333333333
1029,BP15,10,3,1.3725490196078454
1030,BP15,11,3,10.294117647058826
1031,BP15,12,3,0.8620689655172384
1032,BP15,13,3,13.026819923371647
1033,BP15,14,3,-5.555555555555543
1034,BP15,15,3,-3.333333333333343
1035,BP15,16,3,5.0
1036,BP15,17,3,-1.6666666666666572
1037,BP15,18,3,2.3809523809523654
1038,BP15,19,3,-9.243697478991592
1039,BP15,20,3,-2.5575447570332557
1040,BP15,21,3,-8.528428093645473
1041,BP15,22,3,21.57190635451505
1042,BP15,23,3,-16.58615136876007
1043,BP15,24,3,8.79629629629629
1044,BP15,25,3,3.4420289855072497
1045,BP15,26,3,-5.335968379446641
1046,BP15,27,3,0.5050505050505194
1047,BP15,14,4,67.35714285714286
1048,BP15,15,4,17.32804232804233
1049,BP15,16,4,-5.1851851851851904
1050,BP15,17,4,10.0
1051,BP15,18,4,-4.285714285714292
1052,BP15,19,4,-4.761904761904759
1053,BP15,20,4,9.956709956709958
1054,BP15,21,4,-0.4329004329004249
1055,BP15,22,4,-1.0025062656641666
1056,BP15,23,4,5.980861244019138
1057,BP15,24,4,-4.545454545454547
1058,BP15,25,4,9.090909090909093
1059,BP15,26,4,-6.25
1060,BP15,27,4,-3.2738095238095184
1061,BP16,1,1,77.27777777777779
1062,BP16,2,1,5.555555555555557
1063,BP16,3,1,16.666666666666657
1064,BP16,4,1,0.0
1065,BP16,5,1,-3.5714285714285694
1066,BP16,6,1,0.12315270935960143
1067,BP16,7,1,-12.551724137931032
1068,BP16,8,1,16.0
1069,BP16,9,1,0.0
1070,BP16,10,1,0.0
1071,BP16,11,1,-6.451612903225808
1072,BP16,12,1,6.451612903225808
1073,BP16,13,1,0.0
1074,BP16,14,1,0.0
1075,BP16,15,1,0.0
1076,BP16,16,1,0.0
1077,BP16,17,1,0.0
1078,BP16,18,1,0.0
1079,BP16,19,1,0.0
1080,BP16,1,2,55.05555555555556
1081,BP16,2,2,2.33918128654971
1082,BP16,3,2,12.938596491228076
1083,BP16,4,2,11.309523809523796
1084,BP16,5,2,-16.353383458646604
1085,BP16,6,2,3.441295546558692
1086,BP16,7,2,7.692307692307708
1087,BP16,8,2,6.9478908188585535
1088,BP16,9,2,11.000827129859374
1089,BP16,10,2,5.128205128205138
1090,BP16,11,2,-3.7037037037037095
1091,BP16,12,2,3.7037037037037095
1092,BP16,13,2,-5.0
1093,BP16,14,2,-0.8823529411764781
1094,BP16,15,2,-9.502262443438909
1095,BP16,16,2,6.68896321070234
1096,BP16,17,2,0.6956521739130466
1097,BP16,18,2,8.0
1098,BP16,19,2,-5.0
1099,BP16,10,3,86.59677419354838
1100,BP16,11,3,9.199522102747906
1101,BP16,12,3,3.7037037037037095
1102,BP16,13,3,-19.04761904761905
1103,BP16,14,3,7.936507936507937
1104,BP16,15,3,-8.888888888888886
1105,BP16,16,3,11.304347826086953
1106,BP16,17,3,1.0033444816053532
1107,BP16,18,3,7.692307692307693
1108,BP16,19,3,0.0
1109,BP16,13,4,64.88461538461539
1110,BP16,14,4,29.615384615384613
1111,BP16,15,4,5.0
1112,BP16,16,4,0.0
1113,BP16,17,4,-25.80645161290323
1114,BP16,18,4,21.80645161290323
1115,BP16,19,4,-12.0
1116,BP19,1,1,74.5
1117,BP19,2,1,-25.0
1118,BP19,3,1,25.0
1119,BP19,4,1,5.0
1120,BP19,5,1,20.0
1121,BP19,6,1,-29.411764705882348
1122,BP19,7,1,21.411764705882348
1123,BP19,8,1,-18.31578947368422
1124,BP19,9,1,13.272311212814657
1125,BP19,10,1,9.918478260869563
1126,BP19,11,1,3.125
1127,BP19,12,1,-9.090909090909093
1128,BP19,13,1,9.090909090909093
1129,BP19,14,1,-12.5
1130,BP19,15,1,1.3888888888888857
1131,BP19,16,1,5.228758169934636
1132,BP19,17,1,5.882352941176478
1133,BP19,18,1,0.0
1134,BP19,19,1,0.0
1135,BP19,20,1,0.0
1136,BP19,21,1,0.0
1137,BP19,22,1,-5.555555555555557
1138,BP19,23,1,0.5555555555555571
1139,BP19,24,1,-0.5555555555555571
1140,BP19,25,1,-12.091503267973863
1141,BP19,26,1,17.64705882352942
1142,BP19,27,1,-10.526315789473685
1143,BP19,28,1,10.526315789473685
1144,BP19,29,1,0.0
1145,BP19,30,1,-5.0
1146,BP19,31,1,5.0
1147,BP19,32,1,0.0
1148,BP19,33,1,0.0
1149,BP19,34,1,0.0
1150,BP19,35,1,0.0
1151,BP19,36,1,0.0
1152,BP19,37,1,-37.5
1153,BP19,38,1,15.277777777777786
1154,BP19,39,1,8.585858585858574
1155,BP19,40,1,13.63636363636364
1156,BP19,41,1,0.0
1157,BP19,42,1,0.0
1158,BP19,1,2,79.5
1159,BP19,2,2,0.0
1160,BP19,3,2,-22.85714285714286
1161,BP19,4,2,1.6806722689075713
1162,BP19,5,2,21.17647058823529
1163,BP19,6,2,-2.2222222222222143
1164,BP19,7,2,11.1111111111111
1165,BP19,8,2,-7.0707070707070585
1166,BP19,9,2,0.32467532467531157
1167,BP19,10,2,12.301587301587304
1168,BP19,11,2,-3.9682539682539613
1169,BP19,12,2,4.523809523809518
1170,BP19,13,2,-20.0
1171,BP19,14,2,25.0
1172,BP19,15,2,-26.31578947368422
1173,BP19,16,2,10.526315789473685
1174,BP19,17,2,-5.263157894736835
1175,BP19,18,2,16.05263157894737
1176,BP19,19,2,-0.5555555555555571
1177,BP19,20,2,5.555555555555557
1178,BP19,21,2,-5.882352941176478
1179,BP19,22,2,5.882352941176478
1180,BP19,23,2,-5.882352941176478
1181,BP19,24,2,5.882352941176478
1182,BP19,25,2,-5.555555555555557
1183,BP19,26,2,5.555555555555557
1184,BP19,27,2,-11.764705882352942
1185,BP19,28,2,5.098039215686271
1186,BP19,29,2,-6.666666666666657
1187,BP19,30,2,3.3333333333333286
1188,BP19,31,2,10.0
1189,BP19,32,2,0.0
1190,BP19,33,2,0.0
1191,BP19,34,2,-5.882352941176478
1192,BP19,35,2,-0.3676470588235219
1193,BP19,36,2,-0.8928571428571388
1194,BP19,37,2,7.142857142857139
1195,BP19,38,2,-5.26315789473685
1196,BP19,39,2,5.26315789473685
1197,BP19,40,2,0.0
1198,BP19,41,2,0.0
1199,BP19,42,2,0.0
1200,BP19,11,3,83.71052631578947
1201,BP19,12,3,10.526315789473685
1202,BP19,13,3,-13.784461152882201
1203,BP19,14,3,-7.2681704260651685
1204,BP19,15,3,-21.510297482837522
1205,BP19,16,3,19.254658385093173
1206,BP19,17,3,-6.211180124223603
1207,BP19,18,3,-2.254428341384866
1208,BP19,19,3,2.254428341384866
1209,BP19,20,3,-4.611330698287219
1210,BP19,21,3,32.72727272727272
1211,BP19,22,3,-18.33333333333333
1212,BP19,23,3,-8.333333333333343
1213,BP19,24,3,14.102564102564116
1214,BP19,25,3,-8.04195804195804
1215,BP19,26,3,-37.94466403162056
1216,BP19,27,3,34.182908545727145
1217,BP19,28,3,22.338830584707637
1218,BP19,29,3,-7.971014492753611
1219,BP19,30,3,-13.333333333333343
1220,BP19,31,3,3.9130434782608603
1221,BP19,32,3,7.568438003220621
1222,BP19,33,3,6.018518518518519
1223,BP19,34,3,-30.97826086956522
1224,BP19,35,3,27.688787185354684
1225,BP19,36,3,-0.8771929824561226
1226,BP19,37,3,-15.15151515151517
1227,BP19,38,3,3.8181818181818272
1228,BP19,39,3,-4.0
1229,BP19,40,3,4.222222222222214
1230,BP19,41,3,5.555555555555571
1231,BP19,42,3,7.9365079365079225
1232,BP19,13,4,58.75925925925925
1233,BP19,14,4,7.407407407407405
1234,BP19,15,4,16.666666666666686
1235,BP19,16,4,-2.083333333333343
1236,BP19,17,4,-2.30263157894737
1237,BP19,18,4,-2.7568922305764403
1238,BP19,19,4,7.142857142857153
1239,BP19,20,4,11.666666666666657
1240,BP19,21,4,-30.0
1241,BP19,22,4,10.0
1242,BP19,23,4,-8.333333333333343
1243,BP19,24,4,29.333333333333343
1244,BP19,25,4,-15.047619047619051
1245,BP19,26,4,19.04761904761905
1246,BP19,27,4,-31.578947368421055
1247,BP19,28,4,17.942583732057415
1248,BP19,29,4,0.5928853754940775
1249,BP19,30,4,9.595202398800595
1250,BP19,31,4,-1.0971786833855788
1251,BP19,32,4,-7.219251336898395
1252,BP19,33,4,2.6737967914438485
1253,BP19,34,4,-5.194805194805198
1254,BP19,35,4,-4.761904761904759
1255,BP19,36,4,-4.761904761904759
1256,BP19,37,4,17.55952380952381
1257,BP19,38,4,0.9868421052631504
1258,BP19,39,4,-0.29239766081870755
1259,BP19,40,4,-10.233918128654977
1260,BP19,41,4,7.7894736842105345
1261,BP19,42,4,-2.0
1262,BP21,1,1,49.5
1263,BP21,2,1,21.42857142857143
1264,BP21,3,1,8.57142857142857
1265,BP21,4,1,0.0
1266,BP21,5,1,-13.333333333333343
1267,BP21,6,1,-1.2820512820512704
1268,BP21,7,1,29.85347985347984
1269,BP21,8,1,-13.4199134199134
1270,BP21,9,1,-43.58288770053477
1271,BP21,10,1,61.76470588235294
1272,BP21,11,1,-8.333333333333343
1273,BP21,12,1,-26.960784313725483
1274,BP21,13,1,15.294117647058826
1275,BP21,14,1,-6.666666666666671
1276,BP21,15,1,14.90196078431373
1277,BP21,16,1,-29.901960784313722
1278,BP21,17,1,-16.666666666666664
1279,BP21,18,1,28.33333333333333
1280,BP21,19,1,18.235294117647058
1281,BP21,20,1,-58.8235294117647
1282,BP21,21,1,54.588235294117645
1283,BP21,22,1,-12.57142857142857
1284,BP21,23,1,21.42857142857143
1285,BP21,24,1,-47.85714285714286
1286,BP21,25,1,49.73684210526315
1287,BP21,26,1,-12.38390092879257
1288,BP21,27,1,7.64705882352942
1289,BP21,28,1,0.9090909090909065
1290,BP21,29,1,-7.575757575757564
1291,BP21,30,1,16.666666666666657
1292,BP21,31,1,-16.666666666666657
1293,BP21,32,1,3.3333333333333286
1294,BP21,33,1,-47.77777777777778
1295,BP21,34,1,42.063492063492056
1296,BP21,35,1,-18.45238095238095
1297,BP21,36,1,26.388888888888886
1298,BP21,37,1,-17.460317460317455
1299,BP21,38,1,16.806722689075627
1300,BP21,39,1,-43.790849673202615
1301,BP21,40,1,15.555555555555557
1302,BP21,41,1,10.833333333333343
1303,BP21,42,1,-9.294871794871803
1304,BP21,43,1,-0.8241758241758319
1305,BP21,44,1,29.761904761904773
1306,BP21,45,1,-14.005602240896366
1307,BP21,46,1,-15.601023017902804
1308,BP21,47,1,39.13043478260869
1309,BP21,48,1,0.0
1310,BP21,49,1,0.0
1311,BP21,50,1,0.0
1312,BP21,51,1,-42.85714285714286
1313,BP21,52,1,42.85714285714286
1314,BP21,53,1,0.0
1315,BP21,1,2,24.5
1316,BP21,2,2,21.153846153846153
1317,BP21,3,2,3.8461538461538467
1318,BP21,4,2,35.71428571428571
1319,BP21,5,2,14.285714285714292
1320,BP21,6,2,-25.0
1321,BP21,7,2,-12.5
1322,BP21,8,2,24.456521739130437
1323,BP21,9,2,-1.9565217391304373
1324,BP21,10,2,11.0
1325,BP21,11,2,-1.0
1326,BP21,12,2,-1.6666666666666714
1327,BP21,13,2,-11.515151515151501
1328,BP21,14,2,-13.068181818181827
1329,BP21,15,2,17.91666666666667
1330,BP21,16,2,7.4509803921568505
1331,BP21,17,2,-14.117647058823522
1332,BP21,18,2,-17.5
1333,BP21,19,2,19.85294117647058
1334,BP21,20,2,5.882352941176478
1335,BP21,21,2,-33.68983957219252
1336,BP21,22,2,30.63973063973065
1337,BP21,23,2,-0.5698005698005773
1338,BP21,24,2,-16.194331983805668
1339,BP21,25,2,19.814241486068113
1340,BP21,26,2,-0.735294117647058
1341,BP21,27,2,12.5
1342,BP21,28,2,-18.181818181818173
1343,BP21,29,2,18.181818181818173
1344,BP21,30,2,-46.15384615384615
1345,BP21,31,2,37.82051282051281
1346,BP21,32,2,-4.999999999999986
1347,BP21,33,2,-2.456140350877206
1348,BP21,34,2,-5.639097744360896
1349,BP21,35,2,-3.5714285714285694
1350,BP21,36,2,-41.66666666666667
1351,BP21,37,2,50.000000000000014
1352,BP21,38,2,1.2820512820512704
1353,BP21,39,2,8.241758241758248
1354,BP21,40,2,-1.190476190476204
1355,BP21,41,2,-31.666666666666657
1356,BP21,42,2,23.333333333333343
1357,BP21,43,2,-3.333333333333343
1358,BP21,44,2,-5.0
1359,BP21,45,2,0.0
1360,BP21,46,2,-19.444444444444443
1361,BP21,47,2,-5.555555555555557
1362,BP21,48,2,30.0
1363,BP21,49,2,7.5
1364,BP21,50,2,3.4090909090909065
1365,BP21,51,2,-17.575757575757578
1366,BP21,52,2,26.66666666666667
1367,BP21,53,2,0.0
1368,BP21,12,3,66.16666666666666
1369,BP21,13,3,23.809523809523824
1370,BP21,14,3,-2.2408963585434236
1371,BP21,15,3,-16.013071895424844
1372,BP21,16,3,0.0
1373,BP21,17,3,21.111111111111114
1374,BP21,18,3,-24.912280701754383
1375,BP21,19,3,14.912280701754398
1376,BP21,20,3,16.666666666666657
1377,BP21,21,3,-10.0
1378,BP21,22,3,-40.0
1379,BP21,23,3,40.90909090909091
1380,BP21,24,3,0.7575757575757507
1381,BP21,25,3,8.333333333333343
1382,BP21,26,3,-15.384615384615387
1383,BP21,27,3,7.051282051282044
1384,BP21,28,3,-0.7575757575757507
1385,BP21,29,3,1.3986013986014
1386,BP21,30,3,0.0
1387,BP21,31,3,-7.692307692307693
1388,BP21,32,3,7.051282051282044
1389,BP21,33,3,-15.196078431372541
1390,BP21,34,3,-40.10695187165775
1391,BP21,35,3,57.38636363636363
1392,BP21,36,3,-5.514705882352942
1393,BP21,37,3,-6.417112299465231
1394,BP21,38,3,18.181818181818173
1395,BP21,39,3,0.0
1396,BP21,40,3,0.0
1397,BP21,41,3,-11.111111111111114
1398,BP21,42,3,2.7777777777777715
1399,BP21,43,3,8.333333333333343
1400,BP21,44,3,0.0
1401,BP21,45,3,-33.33333333333334
1402,BP21,46,3,22.22222222222223
1403,BP21,47,3,11.111111111111114
1404,BP21,48,3,-9.090909090909093
1405,BP21,49,3,0.7575757575757507
1406,BP21,50,3,0.0
1407,BP21,51,3,-4.166666666666657
1408,BP21,52,3,12.5
1409,BP21,53,3,0.0
1410,BP21,27,4,87.0
1411,BP21,28,4,-32.95454545454546
1412,BP21,29,4,37.12121212121212
1413,BP21,30,4,-7.051282051282044
1414,BP21,31,4,7.692307692307693
1415,BP21,32,4,-12.307692307692307
1416,BP21,33,4,-1.4285714285714306
1417,BP21,34,4,-8.57142857142857
1418,BP21,35,4,30.0
1419,BP21,36,4,-11.764705882352942
1420,BP21,37,4,3.431372549019599
1421,BP21,38,4,0.0
1422,BP21,39,4,0.6410256410256494
1423,BP21,40,4,-1.3986013986014
1424,BP21,41,4,-2.0202020202020208
1425,BP21,42,4,-13.888888888888886
1426,BP21,43,4,25.0
1427,BP21,44,4,-12.5
1428,BP21,45,4,-37.5
1429,BP21,46,4,27.777777777777786
1430,BP21,47,4,7.9365079365079225
1431,BP21,48,4,5.952380952380949
1432,BP21,49,4,-25.0
1433,BP21,50,4,27.777777777777786
1434,BP21,51,4,-9.82905982905983
1435,BP21,52,4,8.241758241758248
1436,BP21,53,4,-7.142857142857153
1437,BP22,1,1,49.5
1438,BP22,2,1,43.75
1439,BP22,3,1,-3.75
1440,BP22,4,1,2.3076923076923066
1441,BP22,5,1,7.692307692307693
1442,BP22,6,1,-7.142857142857139
1443,BP22,7,1,0.691244239631331
1444,BP22,8,1,-13.548387096774192
1445,BP22,9,1,10.0
1446,BP22,10,1,4.117647058823522
1447,BP22,11,1,-14.117647058823522
1448,BP22,12,1,-2.2222222222222143
1449,BP22,13,1,15.079365079365076
1450,BP22,14,1,7.142857142857139
1451,BP22,15,1,-22.222222222222214
1452,BP22,16,1,22.222222222222214
1453,BP22,17,1,-14.285714285714292
1454,BP22,18,1,14.285714285714292
1455,BP22,19,1,-20.0
1456,BP22,20,1,14.117647058823522
1457,BP22,21,1,-5.228758169934636
1458,BP22,22,1,-8.888888888888886
1459,BP22,23,1,-3.076923076923066
1460,BP22,24,1,6.410256410256409
1461,BP22,25,1,-8.333333333333343
1462,BP22,26,1,1.470588235294116
1463,BP22,27,1,0.0
1464,BP22,28,1,-6.470588235294116
1465,BP22,29,1,18.0
1466,BP22,30,1,2.9090909090909065
1467,BP22,31,1,-24.24242424242425
1468,BP22,32,1,17.948717948717956
1469,BP22,33,1,-20.97902097902098
1470,BP22,34,1,36.36363636363637
1471,BP22,35,1,-12.5
1472,BP22,36,1,-16.07142857142857
1473,BP22,37,1,28.57142857142857
1474,BP22,38,1,-25.0
1475,BP22,39,1,17.85714285714286
1476,BP22,40,1,7.142857142857139
1477,BP22,41,1,-11.111111111111114
1478,BP22,42,1,11.111111111111114
1479,BP22,43,1,-23.076923076923066
1480,BP22,44,1,23.076923076923066
1481,BP22,45,1,0.0
1482,BP22,46,1,0.0
1483,BP22,47,1,-23.076923076923066
1484,BP22,48,1,23.076923076923066
1485,BP22,49,1,0.0
1486,BP22,50,1,0.0
1487,BP22,1,2,42.357142857142854
1488,BP22,2,2,7.142857142857146
1489,BP22,3,2,-12.5
1490,BP22,4,2,35.83333333333333
1491,BP22,5,2,14.666666666666671
1492,BP22,6,2,-5.241379310344826
1493,BP22,7,2,3.908045977011497
1494,BP22,8,2,-6.666666666666671
1495,BP22,9,2,12.307692307692307
1496,BP22,10,2,2.429149797570844
1497,BP22,11,2,5.26315789473685
1498,BP22,12,2,-18.181818181818173
1499,BP22,13,2,3.896103896103881
1500,BP22,14,2,-10.714285714285708
1501,BP22,15,2,-25.0
1502,BP22,16,2,41.66666666666666
1503,BP22,17,2,-46.212121212121204
1504,BP22,18,2,54.54545454545455
1505,BP22,19,2,-5.882352941176478
1506,BP22,20,2,-2.4509803921568647
1507,BP22,21,2,-21.666666666666657
1508,BP22,22,2,22.85714285714286
1509,BP22,23,2,-5.357142857142861
1510,BP22,24,2,1.3888888888888857
1511,BP22,25,2,3.9682539682539755
1512,BP22,26,2,0.0
1513,BP22,27,2,7.142857142857139
1514,BP22,28,2,-37.5
1515,BP22,29,2,30.35714285714286
1516,BP22,30,2,-2.857142857142861
1517,BP22,31,2,-18.57142857142857
1518,BP22,32,2,10.389610389610397
1519,BP22,33,2,0.0
1520,BP22,34,2,9.09090909090908
1521,BP22,35,2,-3.4090909090909065
1522,BP22,36,2,2.5
1523,BP22,37,2,10.0
1524,BP22,38,2,0.0
1525,BP22,39,2,-11.111111111111114
1526,BP22,40,2,11.111111111111114
1527,BP22,41,2,0.0
1528,BP22,42,2,-12.5
1529,BP22,43,2,4.807692307692307
1530,BP22,44,2,7.692307692307693
1531,BP22,45,2,-40.0
1532,BP22,46,2,28.888888888888886
1533,BP22,47,2,11.111111111111114
1534,BP22,48,2,0.0
1535,BP22,49,2,-14.285714285714292
1536,BP22,50,2,7.61904761904762
1537,BP22,8,3,81.85294117647058
1538,BP22,9,3,-5.429864253393646
1539,BP22,10,3,23.076923076923066
1540,BP22,11,3,-7.692307692307693
1541,BP22,12,3,-25.64102564102565
1542,BP22,13,3,12.280701754385973
1543,BP22,14,3,2.870813397129197
1544,BP22,15,3,-36.363636363636374
1545,BP22,16,3,34.54545454545455
1546,BP22,17,3,-35.55555555555556
1547,BP22,18,3,22.222222222222214
1548,BP22,19,3,17.54385964912281
1549,BP22,20,3,7.456140350877192
1550,BP22,21,3,8.333333333333343
1551,BP22,22,3,-10.0
1552,BP22,23,3,-40.0
1553,BP22,24,3,38.23529411764706
1554,BP22,25,3,11.764705882352942
1555,BP22,26,3,0.0
1556,BP22,27,3,-10.0
1557,BP22,28,3,-65.0
1558,BP22,29,3,52.777777777777786
1559,BP22,30,3,7.9365079365079225
1560,BP22,31,3,-85.71428571428571
1561,BP22,32,3,75.0
1562,BP22,33,3,-16.666666666666664
