ID,Day,Choice,Correct,Trial_Type,IdPhi,Length,zIdPhi,VTE,rat,introduction_day,phase,Unnamed: 0,X Values,Y Values,Trial Type
BP16_Day1_38,,D,True,4,8.451076168950781,0.58400000000006,-0.3912163592800287,False,BP16,Testing,testing,36.0,"[128.63391520182293, 130.61432495117188, 132.42609049479168, 134.22588907877605, 136.02267252604167, 138.08629150390624, 140.43931070963544, 142.59335327148438, 144.8806925455729, 147.17947387695312, 149.48590698242188, 151.626513671875, 153.22018432617188, 154.89020385742188, 156.66473795572918, 158.5024393717448, 160.4322957356771]","[95.95259297688803, 97.54642435709636, 98.93861694335938, 100.29496358235677, 101.61851501464844, 102.81233723958333, 103.82416687011718, 104.39391072591145, 104.82225341796875, 105.1932596842448, 105.36914672851563, 105.57550455729168, 105.69051920572917, 105.90816650390624, 105.90802205403645, 105.80949096679687, 105.8123555501302]",4.0
BP16_Day1_39,,D,True,4,8.270132952983884,0.4850000000000136,-0.4085341863832494,False,BP16,Testing,testing,37.0,"[129.9069356282552, 132.16311442057292, 134.36498413085937, 136.51708984375, 138.77825724283855, 140.87689615885418, 143.14856770833333, 145.38377482096354, 147.77019856770832, 150.19273071289064, 152.3862752278646, 154.44656778971355, 160.12625325520833]","[96.45872904459635, 98.30119425455727, 100.12284647623697, 101.84179890950521, 103.27406107584636, 104.19290974934896, 104.88351440429688, 105.33570963541668, 105.69418334960938, 105.94796142578124, 106.04313557942707, 106.12793579101563, 105.6649658203125]",4.0
BP16_Day1_49,,D,True,4,15.77720737967072,0.9700000000000272,0.3099576138075768,False,BP16,Testing,testing,47.0,"[127.84788614908855, 128.25027262369792, 128.60260213216145, 129.10284423828125, 129.66844685872394, 130.37798868815105, 131.28442789713543, 132.59746500651042, 134.0561747233073, 135.45848795572917, 136.9744405110677, 138.42079060872396, 140.00401407877604, 141.31928304036458, 142.8612548828125, 144.50059814453124, 146.13199462890626, 147.70472005208333, 149.16983642578126, 150.80309041341144, 152.27655639648438, 153.79395345052083, 156.2138407389323, 159.04865112304688]","[95.20797220865884, 96.00161437988281, 97.04478759765627, 98.28023783365884, 99.1406494140625, 99.69835611979167, 100.30047403971354, 100.88012186686197, 101.05104471842448, 101.03638610839843, 101.07117919921875, 101.3531270345052, 101.79319763183594, 102.3151357014974, 103.03463643391926, 103.62793782552083, 104.23207499186199, 104.76732381184895, 105.0947021484375, 105.23895263671875, 105.34473470052083, 105.39282633463543, 105.43487141927082, 105.48743896484375]",4.0
BP16_Day1_56,,D,True,4,13.85864407166544,0.6549999999999727,0.1263345502012721,False,BP16,Testing,testing,54.0,"[128.03371175130206, 129.8997578938802, 131.51685994466146, 133.29772542317707, 135.08229573567706, 136.73424072265624, 138.40145874023438, 140.21230061848956, 142.13656209309895, 143.97930908203125, 145.91690877278646, 148.12645670572917, 150.23819173177083, 152.2662373860677, 154.37562255859376, 156.65814005533855, 159.51319580078126, 159.64676310221355]","[95.32247721354166, 97.01750691731772, 98.8232635498047, 100.61777140299479, 102.25653584798178, 103.41973368326823, 104.40460815429688, 105.13418579101562, 105.53705240885418, 105.85838623046875, 105.9654317220052, 106.20701904296875, 106.2219746907552, 106.21727701822917, 106.22199300130208, 106.10113321940105, 105.85768432617188, 105.72821248372395]",4.0
BP16_Day1_57,,D,True,4,5.971638876461928,0.5199999999999818,-0.6285199029091825,False,BP16,Testing,testing,55.0,"[129.2937723795573, 131.33875732421876, 133.23543701171874, 135.05821329752604, 137.1932820638021, 139.70616251627604, 141.89345296223956, 144.17063598632814, 146.25474446614584, 148.5680379231771, 150.7189514160156, 152.39456990559896, 154.1957499186198, 156.12729899088544, 158.3920125325521]","[96.20153401692708, 97.8650889078776, 99.2167755126953, 100.47874043782552, 101.62577819824219, 102.6873555501302, 103.44100443522136, 104.10136006673176, 104.65088704427083, 105.2132588704427, 105.766357421875, 106.0652567545573, 106.16959431966146, 106.16782836914062, 106.15803629557293]",4.0
BP16_Day1_67,,D,True,4,8.11116286048537,0.55600000000004,-0.4237489959673565,False,BP16,Testing,testing,65.0,"[128.63460286458331, 130.602490234375, 132.52084147135417, 134.1074645996094, 135.89510498046874, 137.92322387695313, 140.14930623372396, 142.10338745117187, 144.35149943033855, 146.7131856282552, 149.02305704752604, 151.24395548502605, 153.08033447265626, 155.0447224934896, 156.89825642903645, 158.85912272135417]","[95.86937459309897, 97.33590494791666, 98.76591389973959, 100.04349161783854, 101.1983622233073, 102.343505859375, 103.47984415690105, 104.23588460286457, 104.88039957682292, 105.4765848795573, 105.9670145670573, 106.40620930989583, 106.40357462565105, 106.41318969726562, 106.30327555338542, 106.26411539713543]",4.0
BP16_Day1_73,,D,True,4,11.689423299517149,0.625,-0.0812785956137769,False,BP16,Testing,testing,71.0,"[128.3452372233073, 129.96435139973957, 131.5398173014323, 132.9932596842448, 134.57290649414062, 136.18860880533856, 137.7177307128906, 139.52166951497395, 141.3374471028646, 143.10594889322917, 145.09925130208333, 147.17271321614584, 149.4012430826823, 151.29758911132814, 152.93126017252604, 154.92681681315105, 157.0944580078125, 159.19180094401042]","[94.96380208333333, 96.5262420654297, 98.23533121744791, 99.54087626139322, 100.88048604329427, 102.08434448242187, 102.97981363932293, 103.80675150553387, 104.3919453938802, 104.8005615234375, 105.2088399251302, 105.6125244140625, 105.9979715983073, 106.2489766438802, 106.278955078125, 106.52904459635417, 106.51427612304687, 106.38448282877604]",4.0
BP16_Day1_76,,D,True,4,8.994475975088355,0.5850000000000364,-0.3392083089072761,False,BP16,Testing,testing,74.0,"[128.4291524251302, 130.11795247395833, 131.9081807454427, 133.6398681640625, 135.3298787434896, 137.14281412760417, 139.19339396158855, 141.27998046875, 143.24473266601564, 145.28930257161457, 147.47608235677083, 149.63435872395831, 151.55934448242186, 153.44002278645831, 156.1042236328125, 158.57324625651043]","[94.99791056315104, 96.42601928710937, 98.09849955240885, 99.5723134358724, 100.81803995768229, 101.92114766438803, 102.77489522298177, 103.54700215657552, 104.04251098632812, 104.49491577148437, 105.05037434895833, 105.39104410807292, 105.7986348470052, 105.69251098632813, 105.70438435872396, 105.72586263020833]",4.0
BP16_Day1_82,,D,True,4,8.542048843447006,0.5499999999999545,-0.3825094893395085,False,BP16,Testing,testing,80.0,"[129.37245076497396, 131.12359008789062, 132.88614095052083, 134.75458984375, 136.52349446614582, 138.22923787434894, 140.2342753092448, 142.2183390299479, 144.50879923502606, 146.6446533203125, 148.9347147623698, 151.20361735026043, 153.0253112792969, 154.72574869791669, 156.46458943684894, 158.34635009765626]","[96.51155395507813, 98.04483235677084, 99.51541748046876, 100.76881408691406, 101.96510111490885, 102.87053731282552, 103.59375508626302, 104.11249186197918, 104.55281575520833, 104.84771321614582, 105.04627685546875, 105.28223266601563, 105.31205647786457, 105.48283081054687, 105.3912577311198, 105.30827026367187]",4.0
BP16_Day1_87,,D,True,4,7.640872954015736,0.5199999999999818,-0.4687597980861882,False,BP16,Testing,testing,85.0,"[128.55138142903644, 130.28553670247396, 131.8962646484375, 133.75116373697918, 135.60306803385419, 137.41080322265626, 139.46758219401042, 141.76736857096355, 143.9748270670573, 146.1047383626302, 148.3019307454427, 150.72675170898438, 152.68966878255208, 154.7130635579427, 157.23887532552084]","[95.62299092610678, 97.06922709147133, 98.57879740397134, 99.93788553873698, 101.03684794108072, 102.19752095540365, 103.01812337239582, 103.69718831380207, 104.17132975260418, 104.59382934570313, 104.9556376139323, 105.36164957682293, 105.560546875, 105.63305053710937, 105.65042114257812]",4.0
BP16_Day1_97,,D,True,4,7.26934523929282,0.5489999999999782,-0.5043182062489087,False,BP16,Testing,testing,95.0,"[129.14837849934895, 130.50118408203124, 132.1846496582031, 133.81861775716146, 135.5929219563802, 137.44881184895831, 139.39732462565104, 141.54171549479167, 143.58107503255206, 145.46766357421876, 147.48622029622396, 149.67821044921874, 151.49356282552083, 153.0983866373698, 154.823779296875, 158.40078735351562]","[95.5921620686849, 96.93150634765627, 98.28555196126302, 99.41706949869793, 100.40094706217448, 101.47322285970053, 102.35496317545572, 103.21168212890625, 103.8007344563802, 104.0942362467448, 104.50965169270833, 104.80810546875, 105.04961344401042, 105.26023356119792, 105.5787129720052, 105.68758341471354]",4.0
BP16_Day1_101,,D,True,4,6.687511889991125,0.5890000000003965,-0.5600046783404516,False,BP16,Testing,testing,99.0,"[128.64278767903645, 129.96407674153645, 131.61732177734376, 133.2105692545573, 134.92288818359376, 136.74430338541669, 139.0887898763021, 141.34014892578125, 143.22313842773437, 145.13840942382814, 147.24297892252605, 149.26244710286457, 150.99927164713543, 152.61317749023436, 154.36771240234376, 156.24090576171875, 158.50775960286458]","[95.35648193359374, 96.60360514322916, 97.76740112304688, 98.87450968424479, 100.01285909016927, 101.1701924641927, 102.2797353108724, 103.163134765625, 103.83219197591146, 104.40189005533855, 105.05393676757812, 105.5676045735677, 106.12836100260418, 106.448095703125, 106.5383809407552, 106.57734781901043, 106.44780680338542]",4.0
BP16_Day1_108,,D,True,4,15.535748462356176,0.625,0.2868479119033664,False,BP16,Testing,testing,106.0,"[128.19267985026042, 129.62377522786457, 131.08324178059894, 132.6144266764323, 133.99757486979166, 135.56974080403646, 137.01832478841146, 138.5406982421875, 140.0948486328125, 141.844580078125, 143.62423706054688, 145.53288981119792, 147.5471984863281, 149.48109537760416, 151.5438232421875, 153.36069742838544, 155.35015258789062, 158.56544799804686]","[94.95994669596354, 96.70998331705728, 98.56680908203126, 100.26786193847656, 101.66984252929687, 102.91014506022137, 103.89905700683593, 104.5499287923177, 105.05780029296875, 105.36787109375, 105.58829752604167, 105.6311787923177, 105.79830932617188, 105.71907348632813, 105.77317504882812, 105.65023803710938, 105.72776285807292, 105.64013061523437]",4.0
BP16_Day1_112,,D,True,4,6.923098262083687,0.5900000000001455,-0.5374570296874045,False,BP16,Testing,testing,110.0,"[128.77103271484376, 130.08807983398438, 131.6256591796875, 133.3962646484375, 135.29007364908855, 137.2933125813802, 139.67245686848958, 141.86103515625, 143.81313069661456, 145.9657450358073, 148.0275899251302, 150.07403157552082, 151.6243631998698, 153.27202962239582, 155.28708902994794, 157.22691446940104, 159.26783650716146]","[96.07044474283853, 97.1253885904948, 98.26863708496094, 99.64237263997396, 100.79495239257812, 101.4501210530599, 102.30501098632813, 103.09300333658855, 103.79565022786457, 104.27736002604168, 104.80303955078125, 105.25570882161458, 105.41064453125, 105.40882364908855, 105.48074340820312, 105.53579915364583, 105.52169596354167]",4.0
BP16_Day1_119,,D,True,4,7.510397443376158,0.5189999999997781,-0.4812474303103995,False,BP16,Testing,testing,117.0,"[129.1427429199219, 130.83172403971355, 132.47491658528645, 134.2651611328125, 136.15219319661458, 138.20558675130206, 140.4772969563802, 142.64355061848957, 145.04146931966145, 147.1026163736979, 149.4236836751302, 151.52366129557294, 153.19403279622395, 154.9644307454427, 158.15562540690104]","[96.26058146158854, 97.50880025227866, 98.49463094075521, 99.90332539876303, 101.08290506998698, 102.17963053385417, 102.98206685384113, 103.48323465983074, 104.1072285970052, 104.4543924967448, 104.76216634114583, 104.7965108235677, 104.81100463867188, 104.84346516927083, 104.73371988932293]",4.0
BP16_Day1_14,,D,False,5,25.790349632865485,1.035000000000025,1.2683017295245549,False,BP16,Testing,testing,12.0,"[128.26131388346354, 129.9684834798177, 131.60732014973956, 133.11261393229168, 134.47272338867188, 135.78932291666666, 136.92293904622395, 137.96842447916669, 139.000244140625, 140.06301676432292, 138.5727559407552, 137.19366658528645, 138.49972737630208, 139.80784505208334, 141.2163350423177, 142.54393920898437, 146.41290486653645, 150.1510782877604, 151.08798217773438, 151.8323181152344, 152.30763753255206, 152.6886494954427, 153.16805826822917, 153.70427856445312, 154.18609619140625, 154.72124633789062, 155.3173055013021, 155.94210611979167, 156.52305501302084, 157.94581909179686]","[95.29887390136719, 97.1236806233724, 99.0537841796875, 100.85254821777343, 102.6435780843099, 104.00040791829426, 105.1798075358073, 106.11611735026042, 106.68794555664063, 107.03501790364582, 105.70023295084636, 104.23675028483073, 104.09223531087238, 103.92798767089843, 103.6154551188151, 103.28340148925781, 104.45640258789062, 105.62097574869793, 105.51602172851562, 105.3841288248698, 105.47882283528645, 105.68890584309895, 105.85469360351563, 106.04335327148438, 106.11871541341145, 106.11160074869792, 106.16178792317707, 106.19503173828124, 106.35475056966145, 106.14925740559895]",5.0
BP16_Day1_19,,B,True,5,2.4133156994901968,0.5510000000000446,-0.4063287670254873,False,BP16,Testing,testing,17.0,"[127.99424235026042, 129.69116617838543, 131.07648111979168, 132.22252197265624, 133.0870849609375, 134.0712381998698, 134.88504028320312, 135.82628173828124, 136.6790506998698, 137.6358622233073, 138.8406555175781, 139.78589477539063]","[96.15660909016927, 98.24283040364584, 100.40901387532553, 102.55299886067708, 104.8764414469401, 107.20222574869793, 110.15193888346354, 112.90893961588543, 115.56152750651043, 118.0468037923177, 121.11199137369792, 124.15042317708333]",5.0
BP16_Day1_22,,B,True,5,2.480418252283039,0.4789999999999281,-0.4029773643541586,False,BP16,Testing,testing,20.0,"[127.85823160807293, 129.6974670410156, 131.20096842447919, 132.64718221028645, 133.8408955891927, 135.55143025716146, 137.09155883789063, 138.3790791829427, 139.5927225748698]","[95.92615661621093, 98.56578369140627, 101.20554707845052, 103.84081013997395, 106.57947387695313, 111.3419657389323, 115.93386637369792, 120.0839131673177, 124.28605143229167]",5.0
BP16_Day1_32,,B,True,5,3.318921962366393,0.5839999999999463,-0.3610987255105988,False,BP16,Testing,testing,30.0,"[128.30547485351562, 129.74568684895831, 131.16847534179686, 132.31192016601562, 133.29808959960937, 134.16180419921875, 134.94482828776043, 135.6984151204427, 136.3409647623698, 137.33856201171875, 138.31586100260418, 139.19672444661458, 140.0479512532552, 140.7370625813802]","[96.17935180664062, 97.89570821126303, 99.98939819335938, 101.90270690917967, 103.88782958984375, 106.06453755696614, 108.01747436523438, 109.79207153320313, 111.57500406901042, 114.29536946614583, 116.78869018554687, 119.42791544596355, 122.27578531901042, 125.55223999023437]",5.0
BP16_Day1_37,,B,True,5,2.858143091639652,0.5190000000000055,-0.3841120904866348,False,BP16,Testing,testing,35.0,"[129.35010986328126, 131.04234212239584, 132.36578776041668, 133.6765380859375, 134.927392578125, 135.96795043945312, 136.84809163411458, 137.62783203125, 138.42592163085936, 139.1236328125, 139.8919942220052, 140.41760660807293]","[97.66018269856771, 100.33316650390626, 102.69523620605469, 104.97789611816407, 107.66236063639323, 110.71138916015624, 113.08569742838543, 115.6332499186198, 118.26568806966145, 120.85316162109375, 123.65877278645833, 125.76564534505208]",5.0
BP16_Day1_43,,B,True,5,2.412222634591079,0.4860000000001037,-0.4063833595926904,False,BP16,Testing,testing,41.0,"[128.87125651041669, 130.28158772786458, 131.76431274414062, 133.0972920735677, 134.2817118326823, 135.42471720377605, 136.40091145833333, 137.48730061848957, 138.32942708333331, 139.09012044270833, 139.75749918619792, 140.24152018229168]","[97.21986490885416, 99.3560567220052, 101.69220479329428, 104.45321858723958, 107.12165222167968, 109.796875, 111.86094156901042, 114.36354166666668, 116.938525390625, 119.16410115559896, 121.61016031901042, 124.56928304036458]",5.0
BP16_Day1_45,,D,False,5,20.0605373808566,0.6900000000000546,0.719909255211731,False,BP16,Testing,testing,43.0,"[128.59229736328126, 130.38711954752605, 131.8398417154948, 133.31432495117187, 134.91315104166668, 136.547998046875, 138.0155456542969, 139.49344889322919, 141.10168863932293, 142.70140380859374, 144.2527811686198, 145.94183349609375, 147.7582295735677, 149.52057088216145, 151.19971720377606, 152.78582967122395, 154.3507548014323, 156.08602294921874, 157.8962890625, 159.9201639811198]","[96.08511454264323, 98.30815124511719, 100.24022115071615, 102.23735046386719, 104.06153055826823, 105.43539326985676, 106.61783854166667, 107.0854960123698, 107.3938944498698, 107.49496256510417, 107.52691650390625, 107.47010701497395, 107.46567789713542, 107.3784200032552, 107.26388142903645, 107.1547139485677, 106.92351481119792, 106.58144124348958, 106.24022623697917, 105.9751932779948]",5.0
BP16_Day1_51,,B,True,5,3.578387871193674,0.5150000000001,-0.3481398334301886,False,BP16,Testing,testing,49.0,"[127.86559041341145, 129.23674723307292, 130.4460184733073, 131.79804077148438, 133.03733927408854, 134.15208943684894, 135.2135009765625, 136.12369791666669, 136.87205607096354, 137.7066630045573, 138.4763916015625, 139.04422607421876, 139.5978515625, 140.04205118815105]","[95.511474609375, 97.25567220052083, 99.27066548665366, 101.40122782389322, 103.57041422526042, 106.07187194824219, 108.47754923502605, 110.78812866210937, 113.14122924804687, 115.3847676595052, 117.6888916015625, 119.88861694335938, 121.88658650716145, 124.1759012858073]",5.0
BP16_Day1_60,,B,True,5,2.9787937886216436,0.5139999999998963,-0.3780862531476082,False,BP16,Testing,testing,58.0,"[128.44495239257813, 130.10604044596354, 131.66661783854167, 133.04676106770833, 134.17285766601563, 135.27141927083332, 136.21031494140624, 137.13216756184895, 137.9575663248698, 138.7832539876302, 139.52908325195312, 139.9872090657552, 140.4026875813802]","[95.72675170898438, 97.85816650390626, 100.01167805989584, 102.46022542317708, 105.15357971191406, 108.09877421061199, 110.97388102213543, 113.60050252278646, 116.06509399414062, 118.53392333984375, 120.58192749023438, 123.07781982421875, 125.784814453125]",5.0
BP16_Day1_63,,B,True,5,2.0444834065372413,0.5550000000000637,-0.4247499072120744,False,BP16,Testing,testing,61.0,"[128.36026000976562, 130.03854573567708, 131.61692301432294, 133.14477945963543, 134.6627990722656, 136.31249593098957, 137.8175028483073, 139.0047627766927]","[96.18838297526041, 98.51941528320313, 101.86871744791667, 105.30321451822917, 108.94550476074218, 113.0292012532552, 118.1016337076823, 123.01493733723957]",5.0
BP16_Day1_69,,B,True,5,3.0500399584957476,0.584999999999809,-0.374527899640922,False,BP16,Testing,testing,67.0,"[127.579638671875, 129.1505879720052, 130.515087890625, 131.8413553873698, 132.96608479817706, 133.97012736002605, 134.81628011067707, 135.62976684570313, 136.39515584309896, 137.07640991210937, 137.8517110188802, 138.6303202311198, 139.3046407063802, 139.883056640625, 140.31258341471354, 140.66038208007814, 140.8361022949219]","[95.44425760904947, 97.04536437988281, 98.98086649576823, 101.23270772298177, 103.38228352864583, 105.70512084960937, 107.73411865234375, 110.163720703125, 112.1520751953125, 113.89197794596355, 115.61477457682292, 117.16214803059896, 118.89376627604167, 120.4795918782552, 122.04052124023437, 123.49353841145833, 125.07287190755207]",5.0
BP16_Day1_75,,B,True,5,2.145378983782064,0.5150000000001,-0.4197107292221185,False,BP16,Testing,testing,73.0,"[128.73369140625, 130.15323486328126, 131.3454833984375, 132.4965576171875, 133.66861368815105, 134.9115417480469, 136.2373311360677, 137.49154866536458, 138.67813110351562, 139.60404052734376, 140.39166056315105]","[96.9441172281901, 99.1610097249349, 101.34510803222656, 103.51024678548177, 106.09707946777344, 108.97825826009114, 112.01882731119792, 115.05377400716145, 118.11873168945313, 121.62849934895833, 125.321240234375]",5.0
BP16_Day1_84,,B,True,5,3.421422670427483,0.6209999999998672,-0.3559793800831673,False,BP16,Testing,testing,82.0,"[127.3964823404948, 129.0486551920573, 130.53177490234376, 131.7807596842448, 132.54710083007814, 133.4975830078125, 134.68002115885417, 135.72614339192708, 136.79525756835938, 137.95333658854167, 139.01207682291667]","[95.50302225748698, 97.7028076171875, 99.98113505045572, 102.47720845540364, 104.43264973958333, 106.58290201822918, 109.82316487630207, 112.63613688151042, 117.01355997721355, 121.35830891927083, 125.9232401529948]",5.0
BP16_Day1_92,,B,True,5,4.645390280616714,0.5910000000003492,-0.2948489439420627,False,BP16,Testing,testing,90.0,"[127.52899780273438, 129.02139689127605, 130.43451131184895, 131.68004760742187, 132.925048828125, 133.90714314778646, 135.43206583658855, 136.68631591796876, 137.77699381510416, 138.78304850260417, 139.55565795898437]","[95.32874043782553, 96.95095418294272, 98.86182352701823, 100.89778951009114, 102.6603006998698, 104.69110616048177, 108.30086873372395, 111.79708862304688, 115.18704833984376, 119.15082194010418, 123.1786397298177]",5.0
BP16_Day1_98,,B,True,5,4.1436857199149415,0.5909999999998945,-0.3199063215673897,False,BP16,Testing,testing,96.0,"[128.36492919921875, 129.79657389322918, 130.94125366210938, 132.18258463541667, 133.4016357421875, 134.48279418945313, 135.21938069661456, 136.02078450520833, 136.74136149088542, 137.48366088867186, 138.12333170572919, 138.77860107421876, 139.54264322916669, 139.9929219563802]","[95.05176595052083, 96.82246297200521, 98.81409505208333, 100.92940063476563, 102.99751281738281, 105.19791259765626, 107.28486938476563, 109.69832763671874, 111.83773193359374, 114.0417724609375, 116.66040445963543, 119.3894063313802, 122.03424682617188, 124.45849202473957]",5.0
BP16_Day1_104,,B,True,5,1.151364368440892,0.5500000000001819,-0.4693562806734709,False,BP16,Testing,testing,102.0,"[128.28028971354166, 129.18634643554688, 130.38355509440106, 131.70208129882812, 132.8502644856771, 134.15743001302081, 135.27438557942708, 136.50013427734376, 137.33441365559895, 138.10118815104167, 138.8033447265625, 139.4164591471354, 140.06510213216146, 140.2825439453125]","[97.27913818359374, 98.68306274414063, 101.36353047688803, 103.963134765625, 106.70647684733073, 109.2524627685547, 111.71887817382813, 114.12513427734375, 115.82108154296876, 117.5604471842448, 119.3616434733073, 121.18460083007812, 123.0989237467448, 125.28554280598958]",5.0
BP16_Day1_105,,B,True,5,0.4471291149381225,0.5200000000004366,-0.5045289501413417,False,BP16,Testing,testing,103.0,"[128.1161112467448, 129.05196533203124, 130.01235758463542, 131.02098592122394, 131.97821655273438, 132.99032592773438, 134.3619120279948, 135.8089864095052, 137.09398803710937, 138.2490987141927, 139.2477315266927, 140.2019022623698]","[95.4282440185547, 97.14580586751302, 99.38002217610678, 101.67017618815103, 103.89950256347656, 106.39390767415364, 109.79641520182292, 112.69351196289062, 115.3886454264323, 118.24220581054688, 121.48409220377604, 124.8631327311198]",5.0
BP16_Day1_116,,B,True,5,1.413387047545129,0.5199999999999818,-0.4562696920095548,False,BP16,Testing,testing,114.0,"[129.1831298828125, 130.92191365559896, 132.33377278645833, 133.93570760091146, 135.46692708333333, 137.10625, 138.05726521809896, 138.79330037434895, 139.66492513020833]","[97.26793009440104, 100.25641682942708, 103.51042887369792, 107.4886688232422, 111.52988891601562, 115.93678792317708, 119.24350992838542, 122.5763651529948, 125.82798868815105]",5.0
BP16_Day1_120,,B,True,5,2.2260872135287935,0.6550000000002001,-0.4156797979756362,False,BP16,Testing,testing,118.0,"[128.53283081054687, 129.40848388671876, 130.24501139322916, 131.1576680501302, 131.85647583007812, 132.5818135579427, 133.4353820800781, 134.13820393880206, 134.70362752278646, 135.43012084960938, 136.30130615234376, 137.33768513997396, 138.1461446126302, 139.0488708496094]","[95.98836059570313, 97.16514587402344, 98.79310506184896, 100.79764302571616, 102.65191446940105, 104.56323649088543, 106.54564615885417, 108.5093017578125, 110.19836832682293, 112.1424580891927, 114.14127604166667, 117.57338460286458, 121.0, 124.63633626302082]",5.0
BP16_Day1_11,,A,True,6,5.831387797440407,0.3439999999999941,-0.4277850655408697,False,BP16,Testing,testing,9.0,"[129.64321899414062, 132.03016560872396, 134.25343017578126, 136.55626220703124, 139.00767415364584, 141.6105977376302, 144.0916259765625, 146.28777669270832, 148.4549133300781, 150.60386759440104]","[95.76953430175782, 97.00861002604167, 97.81485493977866, 98.34310913085938, 98.56140543619793, 98.2919179280599, 97.67823486328125, 96.71617838541667, 95.3532501220703, 93.75798034667967]",6.0
BP16_Day1_17,,A,True,6,7.008278801663142,0.4139999999999872,-0.3334181932684752,False,BP16,Testing,testing,15.0,"[129.8563456217448, 131.74690958658854, 133.58380533854168, 135.5713663736979, 137.6855489095052, 139.82705688476562, 141.8418436686198, 143.69237263997394, 145.3488057454427, 147.2079813639323, 149.17217407226562, 151.185205078125]","[95.80863444010416, 96.8706309000651, 97.58402099609374, 98.12033487955728, 98.57621053059896, 98.78960978190104, 98.59227091471354, 98.02079162597656, 97.14535624186198, 95.90288289388022, 94.4112782796224, 92.70355326334635]",6.0
BP16_Day1_23,,A,True,6,6.31275556809649,0.3460000000000036,-0.389187463242473,False,BP16,Testing,testing,21.0,"[129.87363891601564, 131.91958414713542, 134.08373006184894, 136.40371704101562, 138.7368957519531, 140.89748128255206, 143.28927205403645, 145.61526692708333, 147.76925862630208, 149.80594889322919]","[95.44297587076822, 96.64664713541666, 97.62471516927084, 98.14238484700522, 98.39430338541666, 98.2349843343099, 97.4703877766927, 96.43376057942709, 95.15117696126302, 93.54294026692709]",6.0
BP16_Day1_28,,A,True,6,7.084725710366145,0.4499999999999318,-0.3272884364402631,False,BP16,Testing,testing,26.0,"[128.1340840657552, 130.01500447591144, 131.9168477376302, 133.70379842122395, 135.6891581217448, 137.88152872721355, 139.9786600748698, 142.1804911295573, 144.33648274739582, 146.13299560546875, 148.14527587890626, 149.99549763997396, 151.94788004557293]","[95.0489288330078, 96.2522694905599, 97.19044698079428, 97.90358072916666, 98.33334147135416, 98.52968037923178, 98.60416971842447, 98.31777547200521, 97.54063008626302, 96.6379872639974, 95.29479471842447, 93.96241048177083, 92.30448201497396]",6.0
BP16_Day1_36,,A,True,6,47.72658395020595,1.5130000000000337,2.9315053105343556,True,BP16,Testing,testing,34.0,"[128.50814208984374, 130.57046915690105, 132.83668823242186, 135.23347981770831, 137.62167561848958, 139.92684936523438, 142.0654541015625, 143.9851786295573, 145.4296081542969, 146.54710896809894, 147.49206136067707, 148.09546712239583, 148.33612060546875, 148.2210184733073, 146.70534057617186, 145.10782267252605, 143.45775349934894, 141.82462565104169, 140.43654174804686, 139.2940694173177, 139.35506388346354, 139.45171712239582, 139.61529134114582, 139.91126098632813, 140.63702189127605, 141.56326700846355, 142.61842447916666, 143.75843505859376, 145.09076131184895, 146.38423665364581, 147.35045369466144, 148.29071451822918, 149.41275431315105, 150.47660319010419, 151.3205057779948, 152.11615600585938]","[95.37070922851562, 96.63856099446615, 97.85549112955728, 98.73933614095053, 99.11768798828125, 99.19790751139323, 99.02630615234374, 98.74095967610677, 98.3686757405599, 98.09461059570313, 97.87530822753907, 97.76973673502604, 97.94425150553386, 98.14202270507812, 99.53732604980469, 100.96014302571615, 102.4062764485677, 103.88044840494793, 105.13218688964844, 106.43753051757812, 106.56053873697917, 106.66405029296875, 106.68664143880207, 106.6471211751302, 106.21233927408855, 105.47262878417969, 104.54376729329427, 103.38886108398438, 101.90144653320313, 100.24771219889323, 98.7929931640625, 97.4104746500651, 95.95264180501303, 94.61209513346354, 93.57450256347656, 92.60415852864584]",6.0
BP16_Day1_40,,A,True,6,5.643244793719309,0.41599999999994,-0.4428709713192211,False,BP16,Testing,testing,38.0,"[129.0801737467448, 130.64293212890624, 132.1786682128906, 134.05537109375, 135.96531168619794, 137.96892903645832, 139.90862426757812, 141.95530598958334, 144.05328776041668, 145.95001017252605, 148.0091573079427, 150.09205322265626]","[95.21698608398438, 96.26958719889322, 97.13404744466146, 97.83416849772134, 98.3485107421875, 98.59286092122396, 98.61954956054687, 98.30524597167968, 97.55627136230468, 96.58988342285156, 95.27576192220053, 93.7369842529297]",6.0
BP16_Day1_48,,A,True,6,5.787267668720015,0.3810000000000855,-0.4313227581025939,False,BP16,Testing,testing,46.0,"[129.93889567057292, 131.88357950846355, 133.72275390625, 135.57385864257813, 137.63497517903645, 139.86138916015625, 141.97555745442708, 144.11742553710937, 145.99278157552084, 147.96688842773438, 149.96424967447916]","[95.83441569010417, 97.1419687906901, 97.7886515299479, 98.08770446777343, 98.42461344401042, 98.52541809082032, 98.25224405924479, 97.47141825358072, 96.54759216308594, 95.2342051188151, 93.67715250651041]",6.0
