,x,y
0,335.12921142578125,218.0402374267578
1,335.91259765625,218.5027313232422
2,335.6599426269531,220.0129547119141
3,335.9793752034505,221.40199025472006
4,336.4302724202474,222.87826029459634
5,336.8910624186198,224.27762858072916
6,337.4091339111328,225.2900365193685
7,337.825434366862,225.82337951660156
8,338.2346700032552,226.06017049153647
9,338.6077372233073,226.2384236653646
10,338.8971710205078,226.42007700602213
11,339.315190633138,226.90963236490884
12,339.85687255859375,227.60248565673828
13,340.4184315999349,228.2870330810547
14,340.86815388997394,228.89046223958334
15,341.29332478841144,229.38834126790366
16,341.78648376464844,229.66059366861978
17,341.95123291015625,229.65311431884766
18,341.9034932454427,229.57693481445312
19,341.9915059407552,229.71457163492838
20,342.24476114908856,229.89531453450522
21,342.4642384847005,229.89043172200522
22,342.6416422526042,229.8797836303711
23,342.9427947998047,229.76413218180338
24,343.18288167317706,229.7849375406901
25,343.84564208984375,229.99612681070963
26,344.53741455078125,230.49679819742838
27,345.32110087076825,231.1023178100586
28,345.7257588704427,231.4707514444987
29,345.6182454427083,231.7453155517578
30,345.54640706380206,231.78179931640625
31,344.9080352783203,231.42808787027994
32,344.0476582845052,230.7528839111328
33,342.8111826578776,229.92263539632162
34,341.76604715983075,229.06695048014322
35,341.06072489420575,228.20077514648438
36,340.1624247233073,227.2608439127604
37,339.1612192789714,226.06604766845703
38,338.22889200846356,224.6323216756185
39,337.5946044921875,223.11217753092447
40,337.0533447265625,221.5226593017578
41,336.4743296305339,219.7822062174479
42,336.04681905110675,217.87769317626953
43,335.7406361897786,216.18970743815103
44,335.52524820963544,214.82290395100912
45,335.1281229654948,213.71126556396484
46,334.77587890625,213.04125467936197
47,334.60996500651044,212.8651123046875
48,334.5485076904297,213.15715789794922
49,334.3998514811198,213.59889221191406
50,334.2820078531901,213.83283487955728
51,334.148198445638,213.92576344807944
52,334.11594645182294,213.9263127644857
53,334.0199737548828,213.74297587076822
54,333.88953653971356,213.23118336995444
55,333.8947347005208,212.6220957438151
56,333.81629943847656,212.33942667643228
57,333.91851806640625,212.3800786336263
58,333.88927205403644,212.60946400960287
59,333.8811391194661,212.90303548177084
60,334.0794423421224,213.50892130533853
61,334.3522542317708,214.49361673990884
62,334.59564208984375,215.75878143310547
63,334.7640380859375,216.94235483805338
64,334.9798126220703,217.96090443929037
65,335.26514689127606,219.1322504679362
66,335.5112050374349,220.50882720947266
67,335.62758382161456,221.5947723388672
68,335.55804951985675,221.95238240559897
69,335.4509531656901,222.03961944580078
70,335.3526611328125,222.17390950520834
71,335.21160380045575,222.15304056803384
72,334.85207112630206,221.65506744384766
73,334.51959228515625,220.88019307454428
74,334.43512471516925,220.42637634277344
75,334.4443817138672,220.20213317871094
76,334.4694519042969,219.95039876302084
77,334.40513102213544,219.3188044230143
78,334.41025797526044,218.50957997639975
79,334.5192057291667,217.91946411132812
80,334.64886474609375,217.5289306640625
81,334.86334737141925,217.14104461669922
82,335.0289306640625,216.64125061035156
83,335.3881072998047,216.19390106201172
84,336.01670837402344,215.77411651611328
85,336.65886942545575,214.79283142089844
86,337.4204559326172,212.87020619710287
87,338.0237630208333,210.26234690348306
88,338.551264444987,207.2643788655599
89,338.9707387288411,204.29579162597656
90,339.24000040690106,201.3841781616211
91,339.44532267252606,198.99598948160806
92,339.6710154215495,197.3502960205078
93,340.1254018147786,196.2262751261393
94,340.5904032389323,195.43760935465494
95,341.0376841227214,194.53203837076822
96,340.88129170735675,193.67828369140625
97,340.7643636067708,192.8905766805013
98,340.09514872233075,192.09740193684897
99,338.9803009033203,191.38018035888672
100,337.75230916341144,190.93558247884116
101,336.2531026204427,190.86238861083984
102,335.1549987792969,190.751101175944
103,333.973139444987,190.17465209960938
104,333.07347106933594,188.8161163330078
105,332.2481333414714,186.90238444010416
106,331.7428843180339,184.5701141357422
107,331.8966573079427,182.32346852620444
108,332.10772705078125,180.39214324951172
109,331.9643961588542,178.86224365234375
110,331.3020375569661,178.16319020589194
111,330.45701090494794,178.20069630940756
112,329.06517028808594,178.53981272379556
113,326.987787882487,178.8212890625
114,324.828618367513,179.05201466878256
115,322.85736083984375,179.40072377522787
116,321.3697865804036,179.79860178629556
117,319.9991048177083,179.85882059733072
118,319.06012471516925,180.3668950398763
119,318.0608317057292,181.1869354248047
120,316.65081787109375,182.34424336751303
121,315.0124867757161,183.91214497884116
122,313.2660624186198,185.95459747314453
123,311.5433654785156,188.4391326904297
124,309.5222625732422,190.9787572224935
125,307.4132334391276,193.56765747070312
126,305.74562072753906,195.9655990600586
127,303.2111511230469,197.84117380777994
128,301.13441467285156,198.8671849568685
129,299.134516398112,199.1906483968099
130,297.4410146077474,198.6410395304362
131,296.19683329264325,197.6641108194987
132,295.1813201904297,196.55704243977866
133,295.3697865804036,195.68828837076822
134,295.2585856119792,195.52161407470703
135,295.47486368815106,196.30559794108072
136,296.12298583984375,198.85893758138022
137,297.50745646158856,203.0002899169922
138,299.60931905110675,208.57424672444662
139,302.6716817220052,215.23509216308594
140,306.0782165527344,222.49500274658203
141,309.30573018391925,229.63729858398438
142,312.47662353515625,235.7739741007487
143,315.09544881184894,240.85862731933594
144,317.02683512369794,244.9059600830078
145,318.09059651692706,248.0292002360026
146,318.9364267985026,249.65464528401694
147,319.63332112630206,250.58477528889975
148,319.57947794596356,251.3437016805013
149,318.9673156738281,251.9650853474935
150,318.4367167154948,252.068483988444
151,317.9025065104167,251.74094899495444
152,317.14219665527344,252.1071802775065
153,316.3063252766927,252.64564514160156
154,315.4065755208333,252.96710713704428
155,313.8811442057292,253.67246754964194
156,311.4724527994792,255.1569849650065
157,308.6188608805339,257.30053456624347
158,305.43433634440106,259.35232798258465
159,302.29087320963544,261.6477762858073
160,299.62342325846356,264.10019938151044
161,297.82367451985675,265.8319346110026
162,296.31475321451825,266.82188924153644
163,294.64427185058594,267.11427815755206
164,293.06540934244794,267.2066141764323
165,291.4114227294922,267.1726938883464
166,289.714350382487,266.7190399169922
167,288.15288798014325,266.2406361897786
168,286.9410349527995,265.60899353027344
169,286.4604034423828,264.8660024007161
170,286.6656138102214,264.23863220214844
171,287.4108123779297,263.8025207519531
172,288.78076171875,263.5093231201172
173,290.3843943277995,263.15525309244794
174,292.3249104817708,262.9457600911458
175,294.55287170410156,262.7498830159505
176,296.75230916341144,261.99024963378906
177,298.8865661621094,260.7751007080078
178,300.6898142496745,259.51275634765625
179,302.57276916503906,257.98406982421875
180,304.55222574869794,256.5941975911458
181,306.2689158121745,255.78792826334634
182,307.95977274576825,256.3279317220052
183,310.44696553548175,258.211664835612
184,314.40953572591144,260.75860595703125
185,319.53407287597656,263.2128092447917
186,325.4117940266927,265.07529703776044
187,331.8189442952474,266.8729553222656
188,339.14842732747394,268.8416442871094
189,346.84912109375,270.2698465983073
190,354.5527801513672,270.473876953125
191,362.27919006347656,270.0883382161458
192,369.94329833984375,269.15232340494794
193,377.7666473388672,267.33290608723956
194,385.7923990885417,264.70408630371094
195,393.9860076904297,262.46331278483075
196,403.5120798746745,263.1556447347005
197,411.2065175374349,264.0811411539714
198,419.04808553059894,266.4269053141276
199,427.3954772949219,269.8125915527344
200,435.702875773112,273.79787190755206
201,443.46275838216144,277.47837829589844
202,449.2426350911458,279.6020151774089
203,456.2279561360677,283.4525095621745
204,463.8938496907552,288.3746083577474
205,472.09278361002606,294.64502970377606
206,480.32420349121094,301.47845458984375
207,488.6240590413411,308.63624064127606
208,497.2317759195964,316.50416564941406
209,506.8559875488281,324.9698435465495
210,516.8773091634115,333.98119099934894
211,526.6392669677734,342.26849873860675
212,536.0772908528646,350.554204305013
213,546.3464558919271,359.4881286621094
214,556.5270284016927,368.89166768391925
215,565.9141845703125,377.6086069742839
216,573.6949462890625,385.2926839192708
217,580.9412027994791,393.05303955078125
218,588.8132731119791,401.0463511149089
219,595.963877360026,408.2689615885417
220,602.7579956054688,413.87818908691406
221,609.2536926269531,419.27085876464844
222,616.259765625,424.6092885335286
223,622.5093078613281,429.7787628173828
224,627.494374593099,433.72272237141925
225,631.8118896484375,436.8165690104167
226,635.3190104166666,439.73023986816406
227,638.3022867838541,441.7900136311849
228,640.0465596516927,442.37535095214844
229,641.3927307128906,441.5368347167969
230,642.5601501464844,440.4443766276042
231,643.998301188151,440.0084279378255
232,645.782969156901,439.9236806233724
233,647.3451639811198,440.3282877604167
234,648.7649943033854,441.7424672444661
235,650.4983113606771,443.86827087402344
236,652.362070719401,446.09743245442706
237,653.9898885091146,448.00389099121094
238,655.8802591959635,450.249750773112
239,658.6612548828125,452.81053161621094
240,662.0866495768229,455.5704803466797
241,665.8208821614584,458.5043080647786
242,669.7681477864584,461.4441680908203
243,673.7124226888021,464.7671610514323
244,677.1742248535156,467.92963155110675
245,679.687978108724,471.7765604654948
246,681.9374796549479,476.1029866536458
247,683.8311258951823,481.2315673828125
248,685.3491516113281,486.8066914876302
249,686.5256958007812,492.1142578125
250,687.7901611328125,497.50771077473956
251,688.9778951009115,502.12352498372394
252,690.0313822428385,506.52916463216144
253,690.9793497721354,510.5057017008464
254,691.8023681640625,514.3879750569662
255,692.2892456054688,518.6551361083984
256,692.017812093099,523.1688181559244
257,691.6080017089844,527.4660034179688
258,691.0674336751302,531.5583190917969
259,690.3363037109375,535.8090108235677
260,689.5280456542969,539.9954732259115
261,688.9032796223959,543.8804931640625
262,688.8057556152344,547.621348063151
263,689.167734781901,552.1466064453125
264,690.0619913736979,555.9893290201823
265,691.1507059733073,558.845957438151
266,692.1380920410156,561.714111328125
267,693.4323221842448,564.4306335449219
268,694.6490885416666,566.5433858235677
269,695.6560974121094,567.921376546224
270,696.3262125651041,570.0217895507812
271,697.4895833333334,572.8484598795573
272,699.0970865885416,575.8373616536459
273,700.5565185546875,578.7940165201823
274,701.7866007486979,581.7525533040365
275,702.714853922526,584.4376525878906
276,703.1863911946615,586.3430684407552
277,702.8211059570312,587.5196533203125
278,702.3402608235677,588.0369873046875
279,701.9949951171875,588.1522928873698
280,702.1934102376302,587.876454671224
281,702.9112345377604,587.6550903320312
282,703.601816813151,588.0873006184896
283,704.195556640625,589.2012023925781
284,704.2997538248698,590.5408935546875
285,703.7780965169271,592.2789815266927
286,702.8424275716146,594.3791809082031
287,701.8138834635416,596.2090555826823
288,701.2520243326823,597.2938232421875
289,701.1827087402344,597.6063232421875
290,701.1704813639323,597.9010213216146
291,700.9723917643229,597.9949137369791
292,700.5066324869791,597.9656677246094
293,699.974843343099,597.8605041503906
294,699.3672587076823,597.9266153971354
295,698.8492736816406,597.9794616699219
296,698.652099609375,597.7949625651041
297,698.8971557617188,597.4572041829427
298,699.4886881510416,597.2409057617188
299,699.7501118977865,597.4630737304688
300,699.5099487304688,598.0459187825521
301,698.9722391764323,599.2571512858073
302,698.3446858723959,601.3963826497396
303,697.9983520507812,604.1941935221354
304,698.2278137207031,607.8798116048177
305,699.0830790201823,612.4291381835938
306,700.6693623860677,617.4213358561198
307,702.4946695963541,622.9640299479166
308,704.0334065755209,629.4627278645834
309,705.0670471191406,636.7665506998698
310,705.0445353190104,643.8142293294271
311,704.597401936849,650.030019124349
312,703.7647705078125,655.8431599934896
313,702.9143269856771,661.0508321126302
314,702.5622762044271,664.8270263671875
315,702.915537516276,667.8614807128906
316,703.9367980957031,670.6077575683594
317,705.275868733724,673.7211405436198
318,707.0934549967448,677.1671854654948
319,708.9948323567709,681.1754964192709
320,711.3721008300781,684.957763671875
321,713.4218241373698,688.5967102050781
322,715.2882995605469,693.3588155110677
323,716.7542012532552,698.7997131347656
324,717.6721903483073,705.0711059570312
325,718.4483337402344,711.5950622558594
326,718.6653544108073,719.2704772949219
327,718.8886922200521,727.8314514160156
328,719.3177897135416,736.808339436849
329,720.6315714518229,746.8446044921875
330,722.718760172526,755.9149576822916
331,725.166982014974,765.4044494628906
332,726.3405456542969,780.7817891438802
333,727.5702311197916,795.8481852213541
334,728.7354634602865,810.2952677408854
335,729.4093424479166,823.4185180664062
336,729.8624165852865,836.7385660807291
337,730.0550537109375,849.2928670247396
338,731.357167561849,855.7065226236979
339,732.4303080240885,861.863026936849
340,733.1290690104166,867.0420633951823
341,733.3551330566406,871.4100545247396
342,733.2874857584635,875.1756388346354
343,732.9949544270834,878.2154337565104
344,732.8216552734375,880.4213562011719
345,732.6319580078125,882.0051472981771
346,732.5952860514323,883.4184163411459
347,732.7238464355469,884.5945231119791
348,732.7666219075521,885.7908935546875
349,732.7685241699219,887.0706583658854
350,732.8854471842448,888.1869303385416
351,733.1503499348959,889.0452982584635
352,733.6369425455729,889.7215372721354
353,734.2637227376302,890.3408508300781
354,734.9983723958334,890.6645914713541
355,736.037587483724,890.6861673990885
356,737.0216267903646,890.6099955240885
357,737.6582845052084,890.46630859375
358,738.0130818684896,890.0357767740885
359,738.3216857910156,889.7554626464844
360,738.3859252929688,889.5251668294271
361,738.0900268554688,889.2855631510416
362,737.5479431152344,888.9889017740885
363,737.1329956054688,888.7253926595052
364,736.6531372070312,888.5905151367188
365,736.1374206542969,888.3665161132812
366,735.7293802897135,888.1795756022135
367,735.4091593424479,888.0648905436198
368,735.1528625488281,888.0099792480469
369,734.9318237304688,887.9349365234375
370,734.7252705891927,887.9236551920573
371,734.457275390625,887.924072265625
372,734.2502848307291,887.8201395670573
373,734.1666259765625,887.6673787434896
374,734.1772969563802,887.6904907226562
375,734.7357584635416,887.5913594563802
376,735.6495768229166,887.2822062174479
377,737.0486450195312,886.8822428385416
378,738.7280782063802,886.3475443522135
379,740.5915934244791,885.8541158040365
380,742.4112854003906,884.7842305501302
381,743.8264973958334,883.6556396484375
382,745.1786499023438,883.0169270833334
383,746.0340270996094,882.529062906901
384,746.630605061849,882.1073913574219
385,747.0404866536459,881.6658121744791
386,747.489735921224,881.7514851888021
387,747.8526814778646,882.0042724609375
388,747.9786275227865,881.9425455729166
389,748.0393778483073,881.9356282552084
390,748.029042561849,882.104746500651
391,747.8042704264323,882.2707722981771
392,747.438720703125,882.2751261393229
393,747.0177408854166,882.3802388509115
394,746.5339762369791,882.5722147623698
395,746.177001953125,882.7260233561198
396,745.8076883951823,882.9007670084635
397,745.4842427571615,883.1127319335938
398,745.2885538736979,883.3642069498698
399,745.0343933105469,883.7145690917969
400,744.7063191731771,884.184315999349
401,744.3376057942709,884.5964864095052
402,743.8899434407552,884.9173177083334
403,743.4887491861979,885.2778523763021
404,743.0234883626302,885.6915995279948
405,742.4936116536459,886.0471598307291
406,742.0790812174479,886.257578531901
407,741.7022603352865,886.4626770019531
408,741.4380900065104,886.6953430175781
409,741.2607930501302,886.7081197102865
410,741.178212483724,886.4804280598959
411,741.3443094889323,886.1351928710938
412,741.743886311849,885.7467854817709
413,742.2373860677084,885.3619181315104
414,742.8239135742188,884.9602864583334
415,743.3949890136719,884.875498453776
416,743.9378763834635,884.8904215494791
417,744.3823649088541,885.005360921224
418,744.7523600260416,885.2030436197916
419,745.0928751627604,885.1581624348959
420,745.210205078125,885.1970723470052
421,745.2123413085938,885.1772867838541
422,745.015869140625,885.400380452474
423,744.8006184895834,885.4697977701823
424,744.553955078125,885.5020141601562
425,744.2085673014323,885.8897501627604
426,743.8972981770834,886.2495524088541
427,743.4818115234375,886.6585998535156
428,743.1773986816406,886.8386840820312
429,742.8065083821615,887.0212097167969
430,742.1468811035156,887.3338724772135
431,741.2128702799479,887.6545613606771
432,740.0557454427084,887.930674235026
433,738.8986612955729,888.0350646972656
434,737.5897216796875,888.1122843424479
435,736.3170572916666,888.26171875
436,735.0505167643229,888.4058430989584
437,733.824452718099,888.3857421875
438,732.8700358072916,888.313486735026
439,732.0271708170573,888.2088419596354
440,731.2293294270834,888.2503865559896
441,730.4434000651041,888.2725423177084
442,729.766103108724,888.0678202311198
443,729.3630574544271,887.7443339029948
444,729.1915893554688,887.3910827636719
445,729.3864135742188,887.0502421061198
446,729.774180094401,886.5797322591146
447,730.1867472330729,885.9561157226562
448,730.8263041178385,885.2931925455729
449,731.4580688476562,884.7946166992188
450,731.9386800130209,884.2751973470052
451,732.2259114583334,883.7990010579427
452,732.518788655599,883.4204813639323
453,732.7596435546875,883.226552327474
454,732.5843607584635,883.1151936848959
455,731.3639119466146,883.1736145019531
456,729.2854512532552,883.2982279459635
457,726.1489868164062,882.9800923665365
458,722.0152587890625,882.2357889811198
459,717.2960510253906,881.1175028483073
460,712.4478047688802,879.6477559407552
461,708.4259134928385,877.8179829915365
462,705.0343729654948,875.8898518880209
463,702.3655598958334,874.3237508138021
464,700.7322794596354,873.1164957682291
465,699.8554484049479,872.1751505533854
466,699.4852905273438,871.4366861979166
467,699.4055989583334,870.8297831217448
468,699.3240254720052,870.4169006347656
469,699.1844177246094,870.0404256184896
470,698.6348775227865,869.5088094075521
471,697.79931640625,868.8616943359375
472,696.7701924641927,868.1061808268229
473,695.6502482096354,867.2108357747396
