x,y,times
339.8255310058594,202.1387176513672,824.5790666666667
340.04339599609375,202.49685668945312,824.6138
340.0669250488281,201.27537536621097,824.6491
340.1104431152344,203.08963267008463,824.6834666666666
340.0596110026042,203.87669372558594,824.7188666666667
340.0010986328125,204.79212188720703,824.7543333333333
339.99583943684894,206.12840270996094,824.7896666666667
339.8451182047526,207.45525868733725,824.8231666666667
339.75665791829425,208.687868754069,824.8588
339.6517842610677,209.6651357014974,824.8942333333333
339.4929911295573,210.33111572265625,824.9237666666667
339.300776163737,210.5523198445638,824.9588
339.03517659505206,210.37818145751953,824.9942333333333
338.864507039388,209.88033548990884,825.0288333333333
338.73065694173175,209.21190643310547,825.0642
338.63408915201825,208.50945790608725,825.0987333333334
338.68979899088544,207.85724131266275,825.1340666666666
338.7041880289714,207.35987599690756,825.1684666666666
338.77442932128906,207.0663324991862,825.2038666666666
338.87990315755206,206.96800740559897,825.2393
338.9826405843099,206.82769775390625,825.2739
339.1528828938802,206.58438364664713,825.3041666666667
339.29441324869794,206.42235056559244,825.3386666666667
339.5348307291667,206.46092478434244,825.3742666666667
339.79164632161456,206.58704376220703,825.4085333333334
339.9995625813802,206.7570063273112,825.4441
340.16529846191406,207.0510025024414,825.4785666666667
340.1802622477214,207.46281941731772,825.5141666666667
340.1402180989583,207.8358408610026,825.5487
339.9985046386719,208.04067738850912,825.5843
339.8639780680339,207.97281392415366,825.6187666666667
339.74413045247394,207.57263946533203,825.6491666666667
339.72240193684894,206.96486155192056,825.6836
339.7923583984375,206.29536946614584,825.7190666666667
339.9691569010417,205.62674458821616,825.7544
340.19737752278644,204.96731821695963,825.7887333333333
340.46250915527344,204.54612731933594,825.8241333333333
340.5803578694661,204.3724594116211,825.8585
340.58225504557294,204.51373799641928,825.8939666666666
340.4327341715495,204.94656626383463,825.9284666666666
340.3963623046875,205.84604136149088,825.9590333333333
340.3283182779948,207.13223012288412,825.9985333333333
340.2408752441406,208.6768544514974,826.0288666666667
340.36168416341144,210.27555338541666,826.0643333333334
340.505121866862,211.70781707763672,826.0987666666666
340.713628133138,212.8758748372396,826.1341333333334
340.642339070638,213.47066243489584,826.1685
340.50958251953125,213.70858256022134,826.2040666666667
340.2831166585286,213.6102294921875,826.2393666666667
339.90235900878906,213.4323272705078,826.2740666666666
339.4746449788411,213.1963907877604,826.3085333333333
339.0843505859375,212.94922637939453,826.3388666666667
338.72129821777344,212.6897989908854,826.3743333333333
338.4718322753906,212.29266357421875,826.4088333333333
338.306391398112,211.67469787597656,826.4442333333334
338.2768249511719,211.00481923421225,826.4786333333333
338.4579366048177,210.33172861735025,826.514
338.6998545328776,209.72716013590494,826.5484
338.9720764160156,209.35582224527994,826.5838333333334
339.108881632487,209.1449940999349,826.6194
339.09572347005206,209.23409525553384,826.6537666666667
338.9915313720703,209.42135874430338,826.6843666666666
338.6673177083333,209.66212463378906,826.7189
338.3591766357422,209.87206013997397,826.7542333333333
338.0601806640625,209.82428741455078,826.7887333333333
337.92534891764325,209.55518595377603,826.8244333333333
