x,y,times
371.3804931640625,266.8924560546875,54.29
370.9052734375,266.7640075683594,54.314
371.3428955078125,266.9397888183594,54.349
370.9209289550781,265.69996134440106,54.391
370.7163798014323,265.333246866862,54.415
370.775390625,264.8886006673177,54.458
369.4015350341797,264.09580993652344,54.484
369.92693583170575,264.08545939127606,54.519
370.59625244140625,264.10454813639325,54.621
370.937494913737,264.2253011067708,54.661
371.01044209798175,264.54729715983075,54.697
371.3293100992839,264.8319803873698,54.726
373.0045979817708,265.58941650390625,54.762
372.8570912679036,265.6245981852214,54.793
372.494135538737,265.7413838704427,54.824
372.2466278076172,265.90289306640625,54.859
372.4810536702474,265.6593322753906,54.899
372.2803599039714,265.573725382487,54.929
372.05462646484375,265.3441619873047,54.964
372.014165242513,265.4942881266276,55.004
372.19468180338544,265.6793670654297,55.039
372.450200398763,265.75974527994794,55.073
372.5142873128255,265.8651123046875,55.108
372.614990234375,265.9532877604167,55.144
372.88226826985675,266.0282287597656,55.176
372.93427022298175,265.90038045247394,55.21
372.9584197998047,265.72218831380206,55.242
372.82310994466144,265.4522705078125,55.28
373.0060119628906,265.2878875732422,55.313
372.9834340413411,265.1123758951823,55.349
372.918212890625,264.9148254394531,55.38
373.02976481119794,264.70708719889325,55.418
373.0415445963542,264.5584716796875,55.452
373.29294840494794,264.7560068766276,55.483
373.2727305094401,264.7838592529297,55.528
373.51352945963544,264.7587534586589,55.564
373.6017812093099,264.7566884358724,55.599
373.5921173095703,264.8297576904297,55.634
373.4861145019531,265.0386657714844,55.669
373.24566141764325,265.04546610514325,55.704
372.9549509684245,264.9483947753906,55.74
372.51849873860675,264.962407430013,55.774
372.20372517903644,264.9776255289714,55.809
372.003662109375,265.06829325358075,55.839
371.797119140625,264.98296610514325,55.874
371.7755482991536,264.85877990722656,55.909
371.97618103027344,265.0739491780599,55.944
372.1285044352214,265.1040445963542,55.979
372.2014973958333,265.24192301432294,56.014
372.2205861409505,265.3143717447917,56.048
372.303471883138,265.43120829264325,56.084
372.4213358561198,265.5569610595703,56.119
372.47194417317706,265.4599355061849,56.153
372.7035369873047,265.4723765055339,56.189
372.90765380859375,265.28673299153644,56.224
373.0605977376302,265.0121561686198,56.254
373.3051452636719,264.7638295491536,56.289
373.20543416341144,264.4392954508464,56.324
373.29632568359375,264.3213653564453,56.358
373.27232869466144,264.09348551432294,56.394
373.36769104003906,264.04075622558594,56.429
373.4174346923828,264.1061503092448,56.464
373.46509806315106,264.16851806640625,56.5
373.4654998779297,264.12217203776044,56.534
373.3352915445964,264.1302541097005,56.569
373.1854604085286,264.3380940755208,56.599
372.99913024902344,264.51409403483075,56.634
372.87070719401044,264.7372792561849,56.669
372.9024658203125,264.7966562906901,56.704
373.18328857421875,265.02419026692706,56.74
373.3992207845052,265.0111999511719,56.774
373.68885294596356,264.8680674235026,56.809
373.84156799316406,264.8887532552083,56.839
373.7639668782552,264.7730662027995,56.872
373.49225362141925,264.95123799641925,56.902
372.9442545572917,265.1160430908203,56.937
372.46062723795575,265.85521443684894,56.972
371.464838663737,266.6503499348958,57.007
370.53334554036456,267.38230895996094,57.042
369.8139241536458,268.4273376464844,57.077
368.95350138346356,269.3378092447917,57.112
368.2112528483073,270.4924621582031,57.146
366.7556966145833,271.85711669921875,57.181
365.5152333577474,273.4525502522786,57.218
364.19568888346356,275.5102945963542,57.252
362.30116271972656,277.2374318440755,57.282
360.299311319987,278.84913635253906,57.318
358.1894175211589,280.39008076985675,57.352
356.7270202636719,281.17503865559894,57.387
355.8504892985026,281.686030069987,57.422
354.5158284505208,281.703852335612,57.458
