x,y,times
374.6969909667969,263.26397705078125,47.257
373.1570129394531,264.9170837402344,47.292
372.22613525390625,265.2962646484375,47.32
372.093017578125,264.2813771565755,47.368
371.5,264.4851888020833,47.393
371.1446533203125,264.3822733561198,47.428
370.8811340332031,264.1696268717448,47.467
370.86565653483075,263.7618103027344,47.493
370.77170817057294,263.72474670410156,47.521
370.85325113932294,263.75941975911456,47.559
370.7119394938151,263.739252726237,47.589
370.71893819173175,263.8599141438802,47.63
370.8496805826823,263.93858337402344,47.664
370.88250732421875,264.1743469238281,47.696
371.1068420410156,264.4518127441406,47.729
371.2909393310547,264.56593831380206,47.774
371.6252899169922,264.56003824869794,47.802
371.8143056233724,264.3712107340495,47.836
371.9056905110677,264.279296875,47.874
372.15208435058594,264.2642822265625,47.91
372.20286051432294,264.2144470214844,47.943
372.200922648112,264.18963623046875,47.978
372.06914774576825,264.14601135253906,48.008
372.03521219889325,264.12022399902344,48.045
372.00868733723956,264.05853780110675,48.08
371.94591267903644,263.9443054199219,48.115
371.94500732421875,263.8120880126953,48.149
371.96575419108075,263.6793212890625,48.183
372.0309549967448,263.60569254557294,48.213
372.11045837402344,263.76380920410156,48.248
372.13026428222656,263.9604034423828,48.28
372.09015401204425,264.1530253092448,48.316
372.09901936848956,264.2489725748698,48.35
372.2355499267578,264.49936930338544,48.386
372.22776794433594,264.68113708496094,48.421
372.0758972167969,264.6882578531901,48.455
372.2594757080078,264.6371103922526,48.49
372.3166910807292,264.69403584798175,48.526
372.4725290934245,264.72215270996094,48.56
372.4950917561849,264.6689707438151,48.59
372.64905802408856,264.6152750651042,48.626
372.8997294108073,264.4873555501302,48.66
372.8409169514974,264.4800720214844,48.695
372.929682413737,264.390141805013,48.731
372.93634541829425,264.4569956461589,48.766
373.0516306559245,264.50462849934894,48.8
372.9512888590495,264.6665445963542,48.836
372.97214762369794,264.95782470703125,48.871
372.90013631184894,265.14906311035156,48.905
372.8460388183594,265.302251180013,48.936
372.6286977132161,265.3854624430339,48.97
372.4265645345052,265.53082275390625,49.006
372.5019175211589,265.66107686360675,49.04
372.65598551432294,265.559809366862,49.075
372.9580942789714,265.6047770182292,49.11
373.12245178222656,265.646235148112,49.145
373.3575185139974,265.7154184977214,49.18
373.5145517985026,265.6919860839844,49.215
373.4695739746094,265.66156005859375,49.25
373.2190297444661,265.74107360839844,49.285
372.957270304362,265.6060485839844,49.319
372.79783121744794,265.6106770833333,49.359
372.71460978190106,265.6383921305339,49.393
372.6491394042969,265.7554880777995,49.428
372.7481384277344,265.83277893066406,49.46
373.1009979248047,265.9220326741536,49.495
373.33739217122394,266.05206298828125,49.531
373.423828125,266.25628153483075,49.565
373.490717569987,266.60655212402344,49.6
373.5049692789714,266.9615427652995,49.63
373.366704305013,267.25322977701825,49.665
372.32679748535156,268.10654703776044,49.7
371.4388478597005,269.6403350830078,49.735
370.4920196533203,271.3153584798177,49.77
369.6486460367839,273.0346934000651,49.805
368.58689371744794,275.0805155436198,49.84
366.83202107747394,277.26324971516925,49.875
365.53245544433594,279.10048421223956,49.91
363.8499704996745,280.43320719401044,49.945
361.7833964029948,281.5240020751953,49.979
359.3063710530599,282.01397196451825,50.01
357.1153055826823,282.16620381673175,50.045
355.55125935872394,282.1093241373698,50.081
354.0072530110677,281.9469757080078,50.115
352.6691538492839,281.6352793375651,50.15
